,siren,year,type,title,n_patents
73,531860823,2015.0,,UTILISATION D'UNE SOURCE LASER A BALAYAGE EN FREQUENCE RAPIDE POUR LA MANIPULATION D'ATOMES,1.0
74,531876647,,,,
75,531976769,,,,
76,531998763,2011.0,,Systems and methods for identifying experts and intermediation platform,2.0
77,532146701,,,,
78,491359675,,,,
79,533004453,,,,
80,533182820,2011.0,,HEAD FOR AN EVANESCENT-WAVE FIBRE-OPTIC SENSOR,8.0
81,533182820,2014.0,,"DEVICE GENERATING EVANESCENT WAVES, AND METHOD FOR THE IMPLEMENTATION THEREOF",9.0
82,533182820,2016.0,proceedings-article,,
83,533182820,2014.0,proceedings-article,,
84,533182820,2016.0,journal-article,,
85,533182820,2017.0,journal-article,,
86,533182820,2016.0,journal-article,,
87,533182820,2016.0,journal-article,,
88,533182820,2016.0,journal-article,,
89,533182820,2014.0,journal-article,,
90,533182820,2016.0,journal-article,,
91,533182820,2017.0,journal-article,,
92,491600144,,,,
93,533892824,2015.0,,FLUORESCENT CONJUGATES,24.0
94,524963899,,,,
95,492533955,,,,
96,527774251,,,,
97,528592223,,,,
98,492941752,2011.0,,DEVICE FOR EMITTING LIGHT THROUGH CATHODOLUMINESCENCE,3.0
99,493242408,,,,
100,493288492,,,,
101,493876148,,,,
102,485197552,,,,
103,494907025,2011.0,,USE OF ANNELID HAEMOGLOBIN FOR MAINTAINING STEM CELLS IN THE UNDIFFERENTIATED STATE,6.0
104,494907025,2012.0,,ANNELID HAEMOGLOBIN LYOPHILISATION PROCESS,7.0
105,494907025,2013.0,,SAND WORM LYOPHILISATE AND USES THEREOF,9.0
106,494907025,2014.0,,Blood substitute with respiratory pigment,1.0
107,494907025,2018.0,,METHOD FOR MONITORING THE VIABILITY OF A GRAFT,2.0
108,494907025,2018.0,,"USE OF HEMOGLOBIN FROM ANNELIDS AS BACTERICIDE, IN PARTICULAR FOR PREVENTING AND/OR TREATING A PERIODONTAL DISEASE",2.0
109,494907025,2011.0,,ORGAN-PRESERVING COMPOSITION AND USES,10.0
110,494907025,2013.0,,USE OF HAEMOGLOBIN OF ANNELIDS FOR TREATING CANCER,5.0
111,495009102,2012.0,,"Mobile device e.g. motorcycles, has removable electric energy source consisting of battery block, which is provided with pair of secondary fixing units, where primary and secondary fixing units are adapted to co-act in pairs",1.0
112,515240455,2011.0,,"Safety explosive product storing cabinet for use by yachtman during e.g. fire hazard, has closing points actuated by locking system to closing points, where surface parts of floor, ceiling and racks of cabinet are formed with openings",1.0
113,515316586,,,,
114,515325074,2011.0,,PROCESS FOR TREATING EFFLUENTS IN A BED OF MICROBEADS BY COLD PLASMA AND PHOTOCATALYSIS,7.0
115,518253646,,,,
116,519115398,2017.0,,EXTERNAL HEAT SOURCE ENGINE WITH SLIDE VALVES,5.0
117,85480796,,,,
118,519283105,2012.0,,RAPID TEST FOR CELLULAR FIBRONECTIN,11.0
119,71501860,,,,
120,519628317,,,,
121,519802391,,,,
122,519849053,2012.0,,Package with carrying handle and laying plant,2.0
123,519849053,2013.0,,TRONCON DE BANDE ADHESIVE DE LIAISON DES COMPOSANTS D'UN LOT DE PRODUITS ET DISPOSITIF POUR SON APPLICATION,1.0
124,519849053,2014.0,,DISPOSITIF ET PROCEDE DE POSE D'UNE POIGNEE ADHESIVE SUR UN FARDEAU EN DEPLACEMENT,1.0
125,519849053,2010.0,,Device for applying adhesive segments to moving parcels,2.0
126,519961858,,,,
127,520831819,2010.0,,METHODS OF TREATING AND/OR PREVENTING CELL PROLIFERATION DISORDERS WITH IL-17 ANTAGONISTS,4.0
128,520831819,2012.0,,ANTAGONISTS OF IL-17 ISOFORMS AND THEIR USES,2.0
129,520831819,2015.0,,CD39 VASCULAR ISOFORM TARGETING AGENTS,6.0
130,520831819,2010.0,,ANTIBODIES AGAINST HUMAN CD39 AND USE THEREOF,5.0
131,520831819,2012.0,,ANTAGONISTS OF IL-17 ISOFORMS AND THEIR USES,8.0
132,520831819,2012.0,,IL-17 ANTAGONIST ANTIBODIES,4.0
133,520831819,2016.0,,COMBINATIONS THERAPIES FOR THE TREATMENT OF CANCER,3.0
134,520831819,2016.0,,ANTI-CD39 ANTIBODIES,3.0
135,521063180,2011.0,,"Composition, useful for treating skin wounds and irritation in mammals, preferably humans or horses, ophthalmic surgery including glaucoma and cataract, comprises a mixture of hyaluronic acids having different molecular weights",1.0
136,521063180,2013.0,,CO-CROSSLINKED PHOSPHATED NATIVE AND/OR FUNCTIONALIZED POLYSACCHARIDE-BASED HYDROGEL,7.0
137,521063180,2010.0,,DERMATOLOGICAL COMPOSITION BASED ON ARGAN OIL AND HYALURONIC ACID,3.0
138,522026038,2012.0,,"Method for securing transaction using bank card reading module connected to e.g. laptop, of purchaser, involves reading code entered by module to check correspondence of code with bank card in event of positive verification of certificate",1.0
139,522026038,2010.0,,METHOD FOR AUTHENTICATING A USER REQUESTING A TRANSACTION WITH A SERVICE PROVIDER,7.0
140,301212510,2011.0,,"Safety harness for protecting mountaineer or height worker against fall, has leg loops allowed to be spaced apart from each other, while permitting movement of shearing and separation of wearer's thighs",1.0
141,301212510,2012.0,,"Removable hollow tubular sheath for protecting cord, has hollow tube provided with side wall, where sheath elongates on external part of elbow when hollow tube is curved to form elbow and remains in initial state on internal part of elbow",1.0
142,301212510,2012.0,,"Floating securing rope for securing person e.g. performing caving, has snap ring whose volume density is lower than that of water, where volume of snap ring is sufficient to make total volume density of rope to be less than that of water",1.0
143,301212510,2013.0,,HARNAIS ET BRETELLES DE SECURITE,1.0
144,301212510,2018.0,,PROCEDE D’ENROULAGE D’UN ELEMENT ALLONGE COMME UNE CORDE FORMANT UN ECHEVEAU PERMETTANT SON DEROULAGE LATERAL,1.0
145,523209740,,,,
146,523257657,2014.0,,"METHOD, DEVICE, SYSTEM AND COMPUTER PROGRAMME FOR FILTERING AN RR SERIES OBTAINED FROM A CARDIAC SIGNAL WITH AUTOMATIC CHECKING OF THE QUALITY OF THE RR SERIES",4.0
147,523404226,,,,
148,497803981,,,,
149,498107127,2010.0,,Prefabricated concrete staircase with modular stair carriage,2.0
150,498107127,2018.0,,"METHOD FOR MANUFACTURING A CONCRETE STAIRCASE IN WHICH THE TREADS ARE PROVIDED WITH NON-SLIP MEANS, AND CORRESPONDING TREADS",2.0
151,498107127,2018.0,,PREFABRICATED STAIRCASE WITH IMPROVED TREADS,2.0
152,498107127,2018.0,,METHOD FOR PRODUCING CONCRETE STAIRCASES AND STAIRCASE OBTAINED BY SAID METHOD,2.0
153,498107127,2010.0,,Staircase with pre-fabricated concrete bearing wall,3.0
154,304534233,,,,
155,498388602,,,,
156,498406354,,,,
157,498632710,,,,
158,498945393,2013.0,,"Folding-type furniture e.g. folding stool, has hinge located at right part of central panel, where central panel is provided with sufficient width and connected with supports such that supports are placed between panels",1.0
159,498945393,2014.0,,"MODULE DE SUPPORT ESCAMOTABLE A CONFIGURATION DE RANGEMENT ET DE DEPLOIEMENT, PANNEAU, PLAQUE ET PROCEDES DE FABRICATION ET D'ASSEMBLAGE DE TELS ELEMENTS, MEUBLE ASSOCIE",1.0
160,327086435,,,,
161,798212098,,,,
162,499186450,2011.0,,,1.0
163,499186450,2011.0,,Quick-to-erect modular civil safety barrier,3.0
164,499282143,,,,
165,325089589,2017.0,,METHOD FOR PROCESSING AN OPTICAL IMAGE ACQUIRED IN THE PRESENCE OF AEROSOLS AND/OR CLOUDS IN THE ATMOSPHERE,6.0
166,325089589,2018.0,,METHOD FOR INCREASING THE SPATIAL RESOLUTION OF A MULTISPECTRAL IMAGE FROM A PANCHROMATIC IMAGE,2.0
167,799041959,,,,
168,327948907,2010.0,,Wet-mateable electrical connector,7.0
169,327948907,2010.0,,"Air-cooled motor generator i.e. air-cooled vertical-axis motor generator, has throttle devices adjustable in coolers and provided in enclosed cooling circuit for adjusting volume flow of cooling air",1.0
170,327948907,2010.0,,"BEARING ASSEMBLY FOR A MARINE TURBINE SHAFT, AND MARINE TURBINE INCLUDING SUCH A BEARING ASSEMBLY",5.0
171,327948907,2010.0,,Air-cooled motor-generator and method for operating such a motor-generator,7.0
172,327948907,2010.0,,ROTATING ELETRICAL MACHINE,2.0
173,327948907,2010.0,,ROTATING ELECTRIC MACHINE,10.0
174,327948907,2010.0,,ROTATING ELECTRIC MACHINE,2.0
175,327948907,2011.0,,"Insulating cap for winding head of high-voltage electrical machine, has cap main structure whose external surface is ground, such that electrical connection units are provided at inner side of insulating layer of cap main structure",1.0
176,327948907,2010.0,,"Synchronous generator, especially for wind turbines",5.0
177,327948907,2010.0,,ROTATING ELECTRIC MACHINE,2.0
178,327948907,2010.0,,"Rotating electric machine, especially synchronous permanent magnet machine",2.0
179,327948907,2010.0,,ROTATING ELECTRIC MACHINE WITH A STATOR WINDING COMPRISING A PLURALITY OF COILS AND METHOD FOR MANUFACTURING SAME,2.0
180,327948907,2011.0,,Impulse air turbine arrangement for use with a reversing bi-directional air flow in a wave power plant,6.0
181,327948907,2011.0,,"Non stationary probe for instantaneous measurement of water pressure in conduit of turbine, has triaxial quartz accelerometer fixed at arm, where axial distance between accelerometer and head is of specific value",1.0
182,327948907,2010.0,,"Air-cooled motor generator i.e. air-cooled vertical-axis motor generator, has throttle devices adjustable in coolers and provided in enclosed cooling circuit for adjusting volume flow of cooling air",1.0
183,327948907,2011.0,,INSULATING CAP FOR AN END WINDING OF AN ELECTRICAL MACHINE WORKING AT HIGH VOLTAGE AND MACHINE HAVING SUCH AN INSULATING CAP,8.0
184,327948907,2011.0,,Rotating electric machine,6.0
185,327948907,2011.0,,Rotating electric machine,7.0
186,327948907,2011.0,,Rotor of an electric machine and screw,1.0
187,327948907,2011.0,,"Pressing module for pressing device for compression molding of impregnated conductor rods for hydrogenerators, has piston moving through through-flow opening from housing, where rotational movement of bolt causes axial movement of piston",1.0
188,327948907,2011.0,,Winding for a rotating electric machine,7.0
189,327948907,2012.0,,Sealing system with pressure compensation for rotation or translation shaft,5.0
190,327948907,2011.0,,"SYSTEM FOR GUIDING A VERTICAL SHAFT OF A ROTARY MACHINE, AND POWER-CONVERSION EQUIPMENT INCLUDING SUCH A SYSTEM",8.0
191,327948907,2011.0,,WATER TURBINE,2.0
192,327948907,2010.0,,FRANCIS TURBINE RUNNER WITH NON-PERIODIC ANGULAR DISTRIBUTION OF VANES,5.0
193,327948907,2010.0,,Pressing module for impregnated conductor bars of large electrical machines and pressing apparatus equipped therewith,7.0
194,327948907,2011.0,,"Welding of metal parts that useful in a body hydraulic machine, comprises side by side placing non-alloy parts made of steel and less electronegative addition element, and providing central weld bead made of steel with additional element",1.0
195,327948907,2011.0,,"Base line, useful for a hydraulic machine such as a turbine/a turbopump, comprises a hollow blade for guiding a flow, and a pivot to rotate the blade, where the line is manufactured by assembling parts by an electron beam welding process",1.0
196,327948907,2011.0,,"ROTATING ELECTRIC MACHINE, IN PARTICULAR DOUBLY-FED INDUCTION MACHINE IN THE POWER RANGE BETWEEN 20 MVA AND 500 MVA",10.0
197,327948907,2012.0,,Turbine distributor with wicket gate braking device,3.0
198,327948907,2012.0,,FRANCIS-TYPE TURBINE-PUMP AND ENERGY CONVERSION PLANT COMPRISING SUCH A TURBINE-PUMP,2.0
199,327948907,2012.0,,"Method for fixing skirt on turbine shaft of hydraulic machinery, involves moving metal part into zone at another zone of another metal part to fix former metal part on former zone of latter metal part ",1.0
200,327948907,2013.0,,"Double adjustment turbine e.g. Kaplan turbine, for use in installation of hydraulic transformation of mechanical energy or electrical energy, has blades, where one blade includes lip that extends along section on side from back of plate",1.0
201,327948907,2013.0,,"FRANCIS-TYPE RUNNER FOR A HYDRAULIC MACHINE, HYDRAULIC MACHINE EQUIPPED WITH SUCH A RUNNER AND ENERGY CONVERSION PLANT COMPRISING SUCH A HYDRAULIC MACHINE",2.0
202,327948907,2013.0,,"Method for monitoring industrial site, involves readjusting local plan with respect to reference spatial position of visual identifier, and displaying digital image and readjusted local plan on display window of programmable device",1.0
203,327948907,2010.0,,AIR-COOLED GENERATOR,6.0
204,327948907,2015.0,proceedings-article,,
205,327948907,2011.0,,ASSEMBLY PROCESS FOR AN ELECTRIC MACHINE WITH PERMANENT MAGNETS,5.0
206,327948907,2010.0,,DEVICE FOR CONTROLLING THE MOVEMENT OF A RING GATE OF A HYDRAULIC MACHINE AND HYDRAULIC MACHINE COMPRISING SUCH A DEVICE,13.0
207,327948907,2010.0,,PAD-TYPE THRUST BEARING AND ROTARY MACHINE COMPRISING SUCH A THRUST BEARING,16.0
208,327948907,2010.0,,METHOD FOR PROTECTING A COMPONENT OF A HYDRAULIC MACHINE AGAINST EROSION,9.0
209,327948907,2010.0,,Girder for supporting a tidal turbine fairing and tidal turbine comprising such a girder,7.0
210,327948907,2011.0,,"CURVED CONDUIT PERTAINING TO A HYDRAULIC MACHINE, DISTRIBUTION GROUP FOR PELTON TURBINE WHEEL, AND HYDRAULIC MACHINE",11.0
211,327948907,2011.0,,"Method for manufacturing a stator and a stator bar, stator and stator bar",5.0
212,327948907,2011.0,,METHOD OF REGULATING THE POWER OF AN ENERGY CONVERSION INSTALLATION AND ENERGY CONVERSION INSTALLATION DRIVEN BY SUCH A METHOD,9.0
213,327948907,2011.0,,FIN AND INSTALLATION FOR CONVERTING HYDRAULIC ENERGY COMPRISING SUCH A FIN,19.0
214,327948907,2011.0,,"RUNNER FOR A HYDRAULIC MACHINE, HYDRAULIC MACHINE PROVIDED WITH SUCH A RUNNER, AND POWER-CONVERSION EQUIPMENT INCLUDING SUCH A HYDRAULIC MACHINE",13.0
215,327948907,2011.0,,"PROPELLER FOR HYDRAULIC MACHINE, MACHINE EQUIPPED WITH SUCH A PROPELLER AND THE ASSEMBLY METHOD FOR SUCH A PROPELLER",11.0
216,327948907,2011.0,,WATER-GATE,12.0
217,327948907,2012.0,,METHOD FOR WELDING TWO EDGES OF ONE OR MORE STEEL PARTS TO EACH OTHER INCLUDING A HEAT TREATMENT STEP AFTER THE WELDING STEP: PENSTOCK OBTAINED WITH SUCH A METHOD,9.0
218,327948907,2012.0,,"DEVICE FOR CONTROLLING THE MOVEMENT OF A HYDRAULIC CYLINDER, PARTICULARLY FOR HYDRAULIC MACHINES",14.0
219,327948907,2011.0,,FACILITY FOR PRODUCING ELECTRICITY COMPRISING A PLURALITY OF ELECTRICAL PRODUCTION DEVICES CAPABLE OF TRANSFORMING MECHANICAL ENERGY INTO ELECTRICAL ENERGY,6.0
220,327948907,2012.0,,FASTENING SYSTEM FOR MAGNETIC ELEMENTS IN AN ELECTRICAL MACHINE FEATURING PERMANENT MAGNETS,5.0
221,327948907,2012.0,,DEVICE FOR THE CATHODIC PROTECTION OF A METAL WALL AGAINST CORROSION IN A SALINE ENVIRONMENT,10.0
222,327948907,2012.0,,"FRANCIS-TYPE RUNNER FOR A TURBINE, AND ENERGY CONVERSION PLANT COMPRISING SUCH A RUNNER",8.0
223,327948907,2013.0,,"Valve including a device for immobilizing a journal, energy conversion installation/fluid distribution network including such a valve and method of demounting such a valve",14.0
224,327948907,2012.0,,"HOOP FOR A HYDROSTATIC OR HYDRODYNAMIC BEARING, METHOD FOR MOUNTING SUCH A HOOP ON A SHAFT, AND ASSEMBLY FORMED BY SUCH A HOOP AND A SHAFT",10.0
225,327948907,2012.0,,Rotor for an electric machine and method for retrofit,7.0
226,327517504,,,,
227,331066472,2016.0,journal-article,,
228,331066472,2015.0,proceedings-article,,
229,331066472,2015.0,proceedings-article,,
230,331066472,2015.0,journal-article,,
231,331066472,2017.0,proceedings-article,,
232,331066472,2018.0,proceedings-article,,
233,331066472,2019.0,proceedings-article,,
234,331066472,2019.0,journal-article,,
235,501295257,,,,
236,534812680,,,,
237,534862982,2012.0,,Improvement for natural swimming pool,2.0
238,534894001,,,,
239,534925755,,,,
240,534945035,,,,
241,333255099,,,,
242,801940073,,,,
243,802070805,2017.0,,"METHOD FOR THE LEAK DETECTION AND LEAK-RATE MEASUREMENT IN A WELLBORE, SALT FALL DETECTION IN A CAVERN AND SYSTEM THEREOF",1.0
244,802150847,,,,
245,802216507,,,,
246,344742382,,,,
247,344407838,,,,
248,347513475,2013.0,,BRAKING DEVICE USING A PISTON WITH TOTAL RECOIL FUNCTION,5.0
249,348366410,2019.0,,PROCESS FOR MANUFACTURING AN ALUMINUM ALLOY PART,1.0
250,348366410,2017.0,,PROCESS FOR MANUFACTURING AN ALUMINUM ALLOY PART,5.0
251,348366410,2015.0,,FLUID DEVICE WITH A METAL FOAM,3.0
252,348366410,2017.0,,PROCESS FOR MANUFACTURING AN ALUMINUM ALLOY PART,6.0
253,348366410,2018.0,,PROCESS FOR MANUFACTURING ALUMINIUM ALLOY PARTS,2.0
254,348366410,2018.0,,PROCESS FOR MANUFACTURING AN ALUMINUM ALLOY PART,2.0
255,348366410,2018.0,,PROCESS FOR MANUFACTURING AN ALUMINUM-CHROMIUM ALLOY PART,2.0
256,348366410,2018.0,,PROCEDE DE FABRICATION D UNE PIECE EN ALLIAGE D ALUMINIUM,2.0
257,348366410,2018.0,,PROCESS FOR MANUFACTURING AN ALUMINUM ALLOY PART,2.0
258,348366410,2018.0,,PROCESS FOR MANUFACTURING AN ALUMINUM ALLOY PART,3.0
259,348366410,2019.0,,METHOD FOR MANUFACTURING AN ALUMINUM ALLOY PART,3.0
260,348366410,2018.0,,PROCESS FOR MANUFACTURING AN ALUMINIUM ALLOY PART,1.0
261,802445080,,,,
262,347732778,,,,
263,802522136,,,,
264,802897728,,,,
265,802976126,,,,
266,803040138,2019.0,,METHOD FOR GENERATING TACTILE SENSATIONS AND HAPTIC INTERFACE IMPLEMENTING SAID METHOD,2.0
267,803040138,2017.0,,DEVICE FOR THE STIMULATION OF ORGANIC TISSUE,2.0
268,803040138,2017.0,,VIBROTACTILE ACTUATOR,7.0
269,803112887,,,,
270,803302165,,,,
271,692015266,,,,
272,803723220,,,,
273,719803249,2010.0,,"Hydraulic connector for connecting output of toilets to sewage system, has sleeves fitted onto female and male ends of pipes, where one sleeve has female socket juxtaposed with male socket and sockets are separated from each other",1.0
274,719803249,2016.0,,"CONNECTION ELEMENT, CONNECTION WITH SUCH AN ELEMENT AND METHOD FOR MANUFACTURING A CONNECTION ELEMENT",2.0
275,804150050,,,,
276,728202417,2011.0,,A FASTENER FOR FIXING A MAT TO A CARPET,2.0
277,728202417,2011.0,,"Head for filler pipe used for filling e.g. lead-free petrol, in fuel tank of vehicle, has shutter arranged in unlocked position in retracted configuration to make element to be outside of actuation portion to inhibit closure assembly",1.0
278,728202417,2011.0,,FASTENING DEVICE FOR FASTENING A PANEL TO A WALL WITH A HIGH RESISTANCE TO PULLING OFF AND ASSEMBLY COMPRISING SUCH A DEVICE,5.0
279,728202417,2011.0,,"System for filling of fuel e.g. diesel, in fuel tank of vehicle, has ring configured to occupy service position, and flap configured to be in free blocking position outside actuation portion for inhibiting blocking assembly of head",1.0
280,728202417,2011.0,,"Stopper for sealing head of pipe that is utilized for filling fuel tank of vehicle, has fastener and connecting element that are formed by single-piece driving element, and gripping cap directly attached to driving element",2.0
281,804702546,,,,
282,804742328,,,,
283,747151397,,,,
284,750032518,,,,
285,804841005,,,,
286,750285587,,,,
287,750450983,,,,
288,750600819,,,,
289,805325206,,,,
290,750873291,,,,
291,750878662,,,,
292,750925844,,,,
293,807941174,,,,
294,808047740,,,,
295,752099408,,,,
296,752164368,,,,
297,752261248,,,,
298,808462584,,,,
299,752893842,,,,
300,753438613,,,,
301,753642248,2014.0,,"NEW IMIDAZO[1,2-A]QUINOXALINES AND DERIVATES THEREOF FOR THE TREATMENT OF CANCER",10.0
302,753642248,2015.0,,BIOMECHANICAL DEVICE FOR MEASURING VESSELS AND FOR VOLUMETRIC ANALYSIS OF LIMBS,5.0
303,753642248,2015.0,,PROTEIN QUANTIFICATION METHOD,2.0
304,753642248,2015.0,,PATHOLOGY PROGNOSIS METHOD,4.0
305,753642248,2016.0,,MEASUREMENT SYSTEM AND METHOD FOR CHARACTERIZING AT LEAST ONE SINGLE MAGNETIC OBJECT,2.0
306,753642248,2015.0,,NUCLEOTIDE DERIVATIVES AND USES OF SAME,2.0
307,753642248,2016.0,,FLT3 RECEPTOR INHIBITOR AT LOW DOSAGE FOR THE TREATMENT OF NEUROPATHIC PAIN,5.0
308,753642248,2016.0,,IMMUNOGENIC PEPTIDES AND USE THEREOF,6.0
309,753642248,2015.0,,ARCHITECTURE FOR ANALYZING GENOMIC DATA,6.0
310,753642248,2016.0,,METHOD FOR THE SYNTHESIS OF A POLYOLEFIN BY MEANS OF ROMP IN THE PRESENCE OF A RUTHENIUM-BASED CATALYST,2.0
311,753642248,2016.0,,BIOSENSOR FOR DETECTING THE PRESENCE OF BACTERIA,8.0
312,753642248,2018.0,,Ensemble support pour élément profilé,1.0
313,753642248,2018.0,,DISPOSITIF SUPPORT D'APPENDICE POUR ENGIN NAUTIQUE,1.0
314,753642248,2018.0,,DISPOSITIF DE MAINTIEN ET D'ORIENTATION D'UN APPENDICE D'ENGIN NAUTIQUE,1.0
315,753642248,2018.0,,NEW INHIBITORS OF BONE RESORPTION,2.0
316,753642248,2015.0,,NEW FUNCTIONALIZED OPTICAL MATERIALS,2.0
317,753642248,2015.0,,ORGANOSILICON MATERIAL FOR THE DECONTAMINATION OF WATER,7.0
318,753642248,2016.0,,METHOD FOR DETECTING AND/OR CHARACTERISING TUMOUR CELLS AND ASSOCIATED APPARATUS,8.0
319,753642248,2016.0,,ASSEMBLY OF FOLDABLE TENSEGRITY MODULES,5.0
320,753642248,2016.0,,ACARICIDAL COMPOSITION,4.0
321,753642248,2017.0,,IMPROVED REVERSE GENETICS FOR SINGLE STRAND NEGATIVE RNA VIRUSES,4.0
322,753642248,2018.0,,SYSTEM OF COILS FOR USE IN NUCLEAR MAGNETIC RESONANCE AND NUCLEAR MAGNETIC RESONANCE IMAGING,2.0
323,753684984,,,,
324,808771000,,,,
325,753853068,,,,
326,753859271,,,,
327,809070436,,,,
328,775609621,2012.0,,"Facility for washing a shopping trolley, in particular of a supermarket",2.0
329,775609621,2014.0,,FACILITY FOR CLEANING AN OBJECT,2.0
330,775720162,2011.0,,"Assistance device for safety valve limiting pressure reigning inside enclosure e.g. pressure tank, has double-piston double-purpose jack comprising anti-return valve to authorize passage of fluid only in direction of chamber",1.0
331,775720162,2010.0,,"Pressure sensor for use in assistance device of relief valve, for detecting exceeding of maximum set point value of pressure reigning inside enclosure, has bourdon tube whose end is movably integrated with detector",1.0
