,siren,year,type,title,n_patents
41,491352779,2013.0,proceedings-article,,
42,491352779,2014.0,patent,,
43,491352779,2015.0,journal-article,,
44,491352779,2013.0,journal-article,,
45,491352779,2013.0,proceedings-article,,
46,491352779,2015.0,journal-article,,
47,491370995,,,,
48,491564910,,,,
49,491670527,,,,
50,491796504,,,,
51,492135173,2010.0,,"Anti-loss golf tee, has elements including respective cylindrical upper part and upper gripping part that are realized by molding of plastic material, where tie is integral with upper parts of elements",1.0
52,492238142,2010.0,,"Mechanism for mobilization of relaxation armchair, has activating device integrated to turntable to drive turntable in clockwise or anti-clockwise direction to pass base and backrest from seating position to rest position and vice versa",1.0
53,492660857,2011.0,,METHOD FOR THE BIOLOGICAL TREATMENT OF WASTEWATER USING AN AEROBIC GRANULAR BIOMASS,6.0
54,492660857,2010.0,,"ANAEROBIC PURIFICATION OF WASTE WATER IN AN UPFLOW REACTOR, AND METHOD OF IMPLEMENTING SAME",6.0
55,492810775,,,,
56,492971916,2012.0,,Underground refuse receptacle with movable barrier,2.0
57,492971916,2017.0,,CHARIOT PERMETTANT NOTAMMENT LA COLLECTE SELECTIVE DES DECHETS ET LEUR STOCKAGE EN VUE DE LEUR RECYCLAGE- ENSEMBLE DE PIECES ASSOCIE,1.0
58,493348890,2012.0,,NETWORK INVENTORY METHOD,2.0
59,493348890,2018.0,proceedings-article,,
60,493348890,2014.0,proceedings-article,,
61,493348890,2017.0,proceedings-article,,
62,493348890,2017.0,proceedings-article,,
63,493385785,2010.0,,ABSORBENT MATERIAL AND SOLAR PANEL USING SUCH A MATERIAL,3.0
64,493385785,2017.0,,MULTILAYER MATERIAL,4.0
65,493385785,2013.0,,ABSORBENT MATERIAL AND SOLAR PANEL USING SUCH A MATERIAL,9.0
66,493385785,2015.0,,"HEAT PIPE COMPRISING A HEAT-TRANSFER FLUID AND AN ABSORBABLE OR ADSORBABLE GAS, AND A POROUS MATERIAL",2.0
67,493385785,2018.0,,METHOD FOR MANUFACTURING A MULTILAYER THERMOREGULATED MATERIAL MADE OF VO2,2.0
68,493418909,2017.0,,DISPOSITIF DE RECONSTRUCTION EN TROIS DIMENSIONS D'UNE SURFACE D'UN OBJET,1.0
69,493418909,2017.0,,PROCEDE DE CONTROLE DE L'ETAT D'UNE SURFACE INTERNE D'UN PNEUMATIQUE,1.0
70,493462014,2011.0,,LED lamp device and automated method for manufacturing said device,2.0
71,493556708,,,,
72,494067184,,,,
73,494095938,,,,
74,494176456,,,,
75,494378706,,,,
76,494621097,,,,
77,494686975,,,,
78,494885197,,,,
79,495345381,,,,
80,495402281,,,,
81,514560440,,,,
82,515241115,2011.0,,"System for providing interactive multimedia content to user for e.g. improving communication by providing presentation video, has server displaying multimedia content on display unit, when server recognizes specific code written in barcode",1.0
83,515241115,2014.0,,AUTOMATIC METHOD OF REMOTE UPDATING OF SOFWARE CONTAINED IN AN AUTONOMOUS RADIO TRANSMITTER DEVICE OF THE BEACON TYPE,2.0
84,515241115,2014.0,,PROCEDE DE GESTION ENERGETIQUE D'UN DISPOSITIF EMETTEUR RADIO AUTONOME DU TYPE BEACON.,1.0
85,515241115,2014.0,,METHOD OF LOCATING A RECEIVER DEVICE BY MEANS OF A NETWORK OF AUTONOMOUS RADIO TRANSMITTER DEVICES OF THE BEACON TYPE,2.0
86,515299345,2011.0,,"TRANSMISSION AND RECEPTION DEVICE, AND RELATED REMOTE-DETECTION SYSTEM AND TRANSMISSION AND RECEPTION METHOD",2.0
87,515299345,2013.0,,"Optical switching device for use in light detection and ranging remote sensing system on wind turbine nacelle, has cube whose separating interfaces are arranged in crossed manner, so that input signal enters into cubes",1.0
88,515299345,2011.0,,A self-cleaning light detection and ranging device,2.0
89,517550679,,,,
90,517644696,,,,
91,518337704,,,,
92,518535109,2012.0,,PROCESS FOR MULTI-ANALYSES OF RARE CELLS EXTRACTED OR ISOLATED FROM BIOLOGICAL SAMPLES THROUGH FILTRATION,19.0
93,518894068,2010.0,,"Basin for therapeutic treatment of fibromyalgia of e.g. thighs, of patient in hospital, has central boss provided with treatment fluid distribution orifices oriented to treat interior of legs, thighs and abdomen",1.0
94,518894068,2010.0,,"Hydrotherapy treating tank for treating e.g. legs of old people in fibromyalgia treatment at hospital, has rising mechanism allowing patient to sit up and sit down in sitting position in tank and to arise from tank after sit up in seat",1.0
95,518924816,,,,
96,519029565,2012.0,,SHEET TRANSFER CYLINDER AND ASSEMBLY CONSISTING OF A JUXTAPOSITION OF SUCH CYLINDERS,3.0
97,519029565,2010.0,,SURFACE TREATMENT METHOD FOR A SECURITY DOCUMENT AND CORRESPONDING DOCUMENT AND MACHINE,3.0
98,519029565,2011.0,,INFORMATION MEDIUM OR PAPER COMPRISING A SELF-REPAIRING MATERIAL,4.0
99,519029565,2012.0,,CREASE-RESISTANT SECURITY FILM,10.0
100,519029565,2013.0,,SECURITY ELEMENT COMPRISING A MASKING STRUCTURE CONTAINING A MIXTURE OF NANOMETRIC FILLERS,5.0
101,519029565,2013.0,,SECURITY ELEMENT COMPRISING AN INTERFERENCE PIGMENT AND A NANOMETRIC FILLER,5.0
102,519029565,2013.0,,SECURITY ELEMENT AND DOCUMENT INCORPORATING SUCH A SECURITY ELEMENT,3.0
103,519029565,2013.0,,Security document,3.0
104,519029565,2013.0,,SECURITY ITEM,6.0
105,519029565,2013.0,,PROCESS FOR THE SURFACE TREATMENT OF A SECURITY DOCUMENT AND ASSOCIATED SECURITY DOCUMENT,9.0
106,519029565,2014.0,,SECURITY PAPERS AND METHODS OF MANUFACTURE,10.0
107,519029565,2015.0,,PROCESS FOR MODIFYING THE APPEARANCE OF A STRUCTURE EXHIBITING AN INTERFERENTIAL COLOUR EFFECT,3.0
108,519029565,2015.0,,SECURE ITEM COMPRISING A REVEALING SCREEN AND A COMBINED IMAGE,8.0
109,519029565,2016.0,,METHOD FOR PRODUCING SECURITY DOCUMENTS AND CORRESPONDING DOCUMENTS,3.0
110,519029565,2016.0,,METHOD FOR PRODUCING A SECURITY DOCUMENT COVERED WITH A PROTECTIVE FILM AND DOCUMENT OBTAINED IN THIS WAY,5.0
111,519029565,2018.0,,SECURITY PAPER,2.0
112,519029565,2010.0,,VALUE DOCUMENT HAVING RESPECTIVELY MATT AND GLOSSY PROTECTIVE LAYERS,10.0
113,519029565,2010.0,,SECURITY STRUCTURE INCLUDING PHOSPHORESCENT AND FLUORESCENT COMPOSITIONS,9.0
114,519029565,2010.0,,"SHEET HAVING MULTITONE WATERMARK, METHOD FOR MANUFACTURING PART FOR FORMING MULTITONE WATERMARK, PART FOR FORMING MULTITONE WATERMARK, AND USE OF SAID PART FOR FORMING MULTITONE WATERMARK",11.0
115,519029565,2010.0,,Method for producing a pattern on a substrate using security ink,2.0
116,519029565,2010.0,,SECURITY DOCUMENT COMPRISING A REVERSIBLE MECANOLUMINESCENT COMPOUND,11.0
117,519029565,2010.0,,Optically variable security device for valuable document,9.0
118,519029565,2011.0,,"Security element for a value document, manufacturing method, and corresponding document",10.0
119,519029565,2011.0,,HIGH-DURABILITY SHEET FOR MANUFACTURING BANK NOTES,13.0
120,519029565,2010.0,,FLUID COMPOSITIONS THAT CAN FORM A COATING HAVING ANTIVIRAL PROPERTIES,23.0
121,519029565,2011.0,,SECURITY STRIP AND DOCUMENT PROVIDED THEREWITH,11.0
122,519029565,2011.0,,METHOD FOR TREATING THE SURFACE OF A BANKNOTE,12.0
123,519029565,2012.0,,SECURITY ELEMENT AND PROTECTED DOCUMENT,4.0
124,519029565,2012.0,,SECURITY STRUCTURE,9.0
125,519029565,2012.0,,SECURITY DOCUMENT PROVIDED WITH A TACTILE MARK AND A TEXTURED AREA AND METHOD FOR PRODUCING SAME,10.0
126,519029565,2012.0,,COMPOSITION FOR FIDUCIARY USE AND SECURITY DOCUMENT USING SAME,11.0
127,519029565,2012.0,,METHOD FOR PRODUCING A SECURITY AND/OR VALUABLE FILM BY PENETRATING A FIBROUS SUBSTRATE WITH A THERMO-ACTIVATABLE ADHESIVE,3.0
128,519029565,2012.0,,METHOD FOR CHECKING THE AUTHENTICITY OF A SECURITY DOCUMENT,11.0
129,519029565,2013.0,,SECURITY ELEMENT COMPRISING A VOLUME HOLOGRAM,9.0
130,519029565,2013.0,,PAPER COMPRISING FIBRILLATED SYNTHETIC FIBRES,6.0
131,519029565,2014.0,,SECURITY STRIP AND SECURITY DOCUMENT INCORPORATING SAID STRIP,11.0
132,519029565,2014.0,,SECURITY DOCUMENT IMPREGNATED WITH A DE-OPACIFYING AGENT AND METHOD FOR TREATING A DOCUMENT,11.0
133,519029565,2014.0,,SECURITY SHEET RESISTANT TO CRUMPLING AND HARD CREASING,7.0
134,519029565,2014.0,,"PAPER MEDIUM, METHOD FOR MANUFACTURING SAME AND SECURE DOCUMENT MANUFACTURED USING SAME",11.0
135,519029565,2014.0,,SECURITY ELEMENT,9.0
136,519029565,2015.0,,SECURITY ELEMENT AND SECURITY DOCUMENT,8.0
137,519029565,2015.0,,PAPER CONTAINING SYNTHETIC FIBRES,8.0
138,519029565,2015.0,,SECURITY DOCUMENT AND ELEMENT,9.0
139,519029565,2015.0,,SECURE ARTICLE COMPRISING A COMBINED IMAGE AND/OR A REVELATION SCREEN,8.0
140,519029565,2015.0,,SECURE ITEM COMPRISING A COMBINED IMAGE AND/OR A REVEALING SCREEN,8.0
141,519029565,2015.0,,SECURITY ELEMENT COMPRISING HIDDEN INFORMATION AND VALUABLE DOCUMENT COMPRISING SAME,11.0
142,519029565,2016.0,,SECURITY SUBSTRATE,3.0
143,519029565,2016.0,,METHOD FOR PRODUCING A SECURITY ELEMENT,5.0
144,519029565,2016.0,,SECURE DOCUMENT,3.0
145,519029565,2016.0,,"METHOD AND MASK FOR MANUFACTURING A WATERMARKED PAPER, METHOD FOR MANUFACTURING THE OBTAINED WATERMARKED PAPER MASK AND METHOD FOR AUTHENTICATING THE WATERMARKED PAPER",6.0
146,519029565,2017.0,,"PAPER SUPPORT, SECURITY DOCUMENT WHICH COMPRISES SAME AND MANUFACTURING PROCESS",3.0
147,519029565,2017.0,,"ASSEMBLY CONSISTING OF A COMPLEX TRANSPARENCY DEVICE AND AT LEAST ONE ARRAY OF MICRO-IMAGES, AS WELL AS A SECURITY DOCUMENT COMPRISING SAME",3.0
148,519029565,2018.0,,"METHOD FOR MANUFACTURING A SHEET MATERIAL, CORRESPONDING MACHINE, SHEET MATERIAL AND SAFETY DOCUMENT",2.0
149,519029565,2018.0,,"SECURITY ELEMENT FOR A VALUABLE DOCUMENT, METHOD FOR PRODUCING SAME AND VALUABLE DOCUMENT THAT COMPRISES IT",2.0
150,519166888,2018.0,,PROCESS FOR PRODUCING OILS AND DEFATTED MEALS BY SOLID/LIQUID EXTRACTION,4.0
151,519378996,2010.0,,"Method for managing occupation of sites to optimize utilization space in urban area, involves realizing monitoring stage and observation stage during transaction and after transaction by each of coupled users and management device",1.0
152,519430565,,,,
153,519697080,,,,
154,519737951,,,,
155,520044835,,,,
156,520295643,,,,
157,520494287,,,,
158,520502634,,,,
159,520641093,,,,
160,419827993,,,,
161,420057911,2010.0,,"Device for packing different types of shellfishes e.g. mussels, has multiple containers designed according to different types of shellfishes and storing shellfishes, and single removable cover for closing containers",1.0
162,389751298,2011.0,,"Displaying system for use in displaying installation to display race time of car in time trial type races, has display device for displaying information relative to ranking of competitor for spectator ",1.0
163,389901844,,,,
164,390099414,2011.0,,BENNE BASCULANTE COMPORTANT UNE BANDE DE DECHARGEMENT DEROULABLE,1.0
165,390099414,2013.0,,"Device for lateral tarping/detarping of a bin, vehicle and bin therewith",5.0
166,390099414,2017.0,,"MOBILE CHASSIS AND TILTING, REMOVABLE CARGO BODY",4.0
167,390734556,2013.0,,MENUISERIE TELLE QU'UNE FENETRE OU UNE PORTE,1.0
168,390734556,2012.0,,PIECE OF JOINERY WORK OF THE REMOVABLE MULTI-LAYER WINDOW OR DOOR TYPE,2.0
169,391040748,2010.0,,"Method for analyzing mixed sound producing track of e.g. film, to determine utilization conditions of musical track, involves editing ratio relative to utilization conditions of elementary sound producing track in mixed producing track",1.0
170,391040748,2016.0,,PROCEDE ET SYSTEME D'ANONYMISATION DE LA VOIX D'UN LOCUTEUR ORIGINAL DANS UN PROGAMME NOTAMMENT AUDIOVISUEL,1.0
171,391040748,2013.0,,SYSTEM FOR ANALYSING AN AUDIOVISUAL PROGRAM CONSISTING OF A SEQUENCE OF ELEMENTARY AUDIOVISUAL PROGRAMS,2.0
172,391245610,2010.0,,HEAT-RESISTANT AIRLOCK WITH SHUTTERS,5.0
173,391245610,2015.0,,REGULAR-FLOW EXTRACTION UNIT,7.0
174,391245610,2015.0,,"STORING, EXTRACTION AND METERING FACILITY WITH REGULAR FLOW RATE",2.0
175,391504693,,,,
176,391571809,,,,
177,391588571,2014.0,,"EMULSIONS DOUBLES STABLES COMPRENANT UNE ENTITE BIOLOGIQUE ET LEURS UTILISATIONS, NOTAMMENT DANS LE DOMAINE PHYTOSANITAIRE",1.0
178,392362448,,,,
179,392383105,2010.0,,"Air vehicle for airborne launching of launcher, has supporting and dropping unit supporting and dropping load, aerofoil comprising central part between fuselages, and wings extended from fuselages",1.0
180,392477907,,,,
181,392544193,,,,
182,392882379,,,,
183,393827720,2012.0,,LASER SYSTEM FOR RETINAL TREATMENT OF MACULAR DEGENERATION,1.0
184,393827720,2016.0,,PROCEDE D'ECHOGRAPHIE OPHTALMIQUE,1.0
185,393827720,2013.0,,SYSTEM AND APPARATUS FOR PROVIDING OPHTHALMIC IMAGES FOR DIAGNOSIS AND TREATMENT,3.0
186,393827720,2013.0,,SYSTEM AND DEVICE FOR MULTI SPOT PHOTOCOAGULATION,5.0
187,393827720,2017.0,,METHOD FOR OCULAR ULTRASOUND WITH ANNULAR TRANSDUCERS,5.0
188,393827720,2018.0,,SYSTEM FOR LASER PHOTOCOAGULATION OF THE RETINA,2.0
189,394020903,2014.0,,SIGNAL LIGHT AND METHOD OF MANUFACTURE,4.0
190,394020903,2011.0,,"Deformation measuring device for measuring and storing deformation of object i.e. landing gear leg, has cover covering base secured to landing gear leg, where cover is coupled in elongation with base via non-return unit",3.0
191,394069694,2014.0,,ABRI DE PISCINE A MODULES TELESCOPIQUES COMPRENANT UN MECANISME DE DEPLACEMENT AMELIORE DES MODULES,1.0
192,394069694,2014.0,,ABRI DE PISCINE COMPRENANT UN VOLET MOBILE,1.0
193,394069694,2014.0,,ABRI DE PISCINE A MODULES TELESCOPIQUES COMPRENANT UN SYSTEME DE VERROUILLAGE DES MODULES,1.0
194,394251466,2012.0,,"Magnetic closure system for closing e.g. bottle to store perfume, has annular area provided with four magnetic zones with alternate polarity, which is designed to be overlooked by magnetic unit in container",1.0
195,394251466,2011.0,,"Magnetic closing system for container i.e. bottle, containing perfumes, has rings supporting two magnets that exert magnetic attraction of two magnetic units toward one another when cap is automatically placed in closing position",2.0
196,394251466,2014.0,,MOTEUR SYNCHRONE SANS BALAIS MUNI D'UN SYSTEME DE FREINAGE MAGNETIQUE,1.0
197,394251466,2015.0,,DISPOSITIF SERRE-JOINT,1.0
198,394251466,2015.0,,PROCEDE DE FABRICATION D'UN ROTOR D'UN MOTEUR SYNCHRONE SANS BALAIS A CONCENTRATION DE FLUX.,1.0
199,394251466,2015.0,,OVER-MOULDED ROTOR OF A ROTATING ELECTRIC MACHINE,2.0
200,394251466,2010.0,,System and process for automatically activating a drawer of a unit and unit provided with such a system,4.0
201,394349773,2011.0,,Cooking implement,3.0
202,394349773,2011.0,,MICROWAVABLE COOKING IMPLEMENTS,1.0
203,394349773,2010.0,,DOUBLE LEVER CORKSCREW,5.0
204,394349773,2011.0,,MICROWAVABLE COOKING IMPLEMENTS AND METHODS FOR CRISPING FOOD ITEMS USING THE SAME,2.0
205,394349773,2013.0,,"DEVICE FOR HOLDING KITCHEN UTENSILS, ESPECIALLY KNIVES",3.0
206,394349773,2013.0,,CLOSING PART FOR A BEVERAGE CONTAINER,5.0
207,394349773,2013.0,,Pastry cutter,1.0
208,394349773,2013.0,,Hand mixer,1.0
209,394349773,2013.0,,Kitchen tongs,1.0
210,394349773,2015.0,,ITEM OF COOKWARE,6.0
211,394349773,2015.0,,WHISK,2.0
212,394349773,2014.0,,Whisk,1.0
213,394349773,2014.0,,Processing system for preparing salad,1.0
214,394349773,2016.0,,IMPROVEMENT TO THERMOMETER COOKING PROBES,1.0
215,394349773,2017.0,,Glove with light,1.0
216,394349773,2004.0,,Microwavable cooking implements and methods for crisping food items using the same,13.0
217,394349773,2013.0,,CONTAINER INTENDED TO CONTAIN FOOD PRODUCTS,3.0
218,394349773,2013.0,,KITCHEN TONGS,4.0
219,394349773,2017.0,,WIRELESS TEMPERATURE PROBE,5.0
220,394499545,,,,
221,397652629,2011.0,,Motorised concealment device comprising a DC motor and a device for supplying electric power to said motor,4.0
222,397652629,2012.0,,"Slide for rolling slat blind of e.g. door, of building, has expander profile module or raiser profile module comprising fixing unit for receiving another module according to expander profile module or raiser profile module",1.0
223,397652629,2012.0,,"Device for adjusting position of axis of rotation of shaft relative to horizontal line for winding and unwinding of roller shutter, has male and female interlocking units that are arranged in different positions with regard to each other",1.0
224,397652629,2012.0,,Funnel and guide rail for a rolling shutter,2.0
225,397652629,2012.0,,Device for finishing a box,2.0
226,397652629,2013.0,,Roller shutter with a device for joining two slats,4.0
227,397652629,2013.0,,VOLET ROULANT AVEC SYSTEME DE FREINAGE,1.0
228,397652629,2013.0,,Concealment system comprising a limit switch device for the winding or unwinding its canvas,4.0
229,397652629,2014.0,,"CLOSURE DEVICE SUCH AS A BLIND, ROLLER BLIND OR THE LIKE, IN PARTICULAR FOR A SKYLIGHT",2.0
230,397652629,2015.0,,POWER-OPERATED LOCKING DEVICE,2.0
231,397652629,2015.0,,MOTOR-DRIVEN CLOSURE DEVICE COMPRISING A SYSTEM FOR AUTOMATIC LOCKING AND UNLOCKING OF A SHUTTER,4.0
232,397652629,2015.0,,PROCEDE D'IDENTIFICATION D'UN OBJET DANS UNE BASE DE DONNEES,1.0
233,397652629,2015.0,,DISPOSITIF DE FERMETURE DE BATIMENT ET/OU D'OCCULTATION SOLAIRE ET SON PROCEDE D'ALIMENTATION EN ENERGIE ELECTRIQUE,2.0
234,397652629,2015.0,,METHOD OF EXCHANGING DATA BETWEEN TWO ELECTROMECHANICAL DEVICES,3.0
235,397652629,2015.0,,STACKED-PLATE ROTOR,2.0
236,397652629,2015.0,,OVER-MOULDED ROTOR OF A ROTATING ELECTRIC MACHINE,2.0
237,397652629,2015.0,,SELF-CONTROLLED SYNCHRONOUS ROTATING MACHINE WITH BRAKING DEVICE,2.0
238,397652629,2015.0,,COMPACT SYNCHRONOUS ROTARY ELECTRICAL MACHINE,2.0
239,397652629,2015.0,,ROLLER SHUTTER MOUNTING WITH SIDE FLANGE INCLUDING THE DRIVE MEANS,5.0
240,397652629,2015.0,,CLOSING DEVICE,2.0
241,397652629,2016.0,,METHOD AND DEVICE FOR CHARGING A BATTERY,5.0
242,397652629,2016.0,,METHOD OF CHARGING A BATTERY OF ELECTROCHEMICAL ACCUMULATORS AND DEVICE FOR CONTROLLING THE CHARGING,4.0
243,397652629,2015.0,,DEVICE FOR CLOSING A BUILDING AND/OR FOR SOLAR BLANKING AND METHOD FOR SUPPLYING SAME WITH ELECTRIC POWER,1.0
244,397652629,2015.0,,CHASSIS POUR VOLET BATTANT.,2.0
245,397652629,2015.0,,DISPOSITIF ET PROCEDE DE GESTION DU DEPLACEMENT COMBINE DE DEUX VANTAUX.,2.0
246,397652629,2016.0,,DISPOSITIF DE VERROUILLAGE AUTOMATIQUE D'UN TABLIER DE SYSTEME D'OCCULTATION,3.0
247,397652629,2016.0,,UNCOUPLING OF THE CONTROL ARM OF A SHUTTER,2.0
248,397652629,2016.0,,APPARATUS FOR REMOTE CONTROL OF DEVICES FOR CLOSING AN OPENING SUCH AS A ROLLER SHUTTER OR A HINGED SHUTTER,2.0
249,397652629,2016.0,,METHOD AND DEVICE FOR DETERMINING THE INCOMING SOLAR POWER THROUGH AN OPENING,2.0
250,397652629,2016.0,,METHOD AND DEVICE FOR CHARGING A BATTERY,3.0
251,397652629,2017.0,,VALVE DEVICE FOR AIR FLOW CONTROL IN AN OPENING,2.0
252,397652629,2017.0,,APRON SLAT OF A SYSTEM FOR CLOSING AN OPENING OF A BUILDING,4.0
253,397652629,2017.0,,DEVICES FOR CONCEALING AN OPENING SUCH AS A WINDOW OR DOOR,2.0
254,397652629,2017.0,,ROLLER SHUTTER BOX,2.0
255,397652629,2017.0,,CENTRING BRACKET FOR ROLLER SHUTTER INSTALLATION,2.0
256,397652629,2017.0,,INSPECTION HATCH FOR ROLLER SHUTTER BOX,2.0
257,397652629,2018.0,,INSERT FOR SETTING AN OBJECT INSIDE A CONTAINER,2.0
258,397652629,2018.0,,MANAGEMENT OF THE COMBINED MOVEMENT OF TWO MOTORISED LEAVES IN THE EVENT OF ONE OF THE LEAVES ENCOUNTERING AN OBSTACLE,2.0
259,397652629,2018.0,,LIGHT BLOCKING DEVICE WITH MOBILE SCREEN SUCH AS A ROLLER SHUTTER,2.0
260,397652629,2010.0,,METHOD OF CONTROLLING THE SUPPLY OF ELECTRICAL ENERGY OF A BATTERY OF AN OCCLUSION DEVICE BY A PHOTOVOLTAIC PANEL AND OCCLUSION DEVICE COMPRISING A SYSTEM FOR SUCH CONTROL,5.0
261,397652629,2010.0,,System zum Befestigen eines Zubehörelements auf einem Hauptelement,4.0
262,397652629,2014.0,,PHOTOVOLTAIC PANEL AND METHOD FOR MANUFACTURING SUCH A PANEL,4.0
263,397652629,2010.0,,Concealment device panel,4.0
264,397652629,2010.0,,Panel element of a shading device,4.0
265,397652629,2010.0,,CONTROLLING DYNAMIC SYSTEMS BY MEASURING THE NO-LOAD VOLTAGE OF A PHOTOVOLTAIC GENERATOR,7.0
266,397652629,2010.0,,CONTROLLING DYNAMIC SYSTEMS BY MEASURING THE SHORT CIRCUIT CURRENT OF A PHOTOVOLTAIC GENERATOR,7.0
267,397652629,2011.0,,Concealment system comprising an apron which comprises a device for limiting the folding of the apron,4.0
268,397652629,2011.0,,Device for tensioning a means for controlling the position of at least one mobile slat of a lattice of a concealment device,4.0
269,397652629,2011.0,,Blocking device aganist lifting a louvrable roller shutter having unfolded lamellae,4.0
270,397652629,2012.0,,Supporting plate of a winding tube of a roller shutter,4.0
271,397652629,2012.0,,Tunnel casing for a rolling shutter,4.0
272,397652629,2013.0,,Device for correcting the vertical sag of an upper crossmember of the joinery of a closure system,4.0
273,397652629,2013.0,,Device for closing a roof opening,4.0
274,397652629,2013.0,,Roller shutter with braking system,4.0
275,397652629,2015.0,,SLIDING CLOSURE DEVICE,4.0
276,397652629,2015.0,,JOINERY ALLOWING AIRFLOW MANAGEMENT IN A BUILDING,4.0
277,397652629,2015.0,,BRAKING AND LOCKING MEANS FOR A SYNCHRONOUS MACHINE ROTOR,4.0
278,397652629,2015.0,,DEVICE FOR SUPPLYING OR CONTROLLING AN ELECTRIC MOTOR,4.0
279,397652629,2015.0,,PROCEDE DE PARAMETRAGE D'UNE INSTALLATION GERANT LE DEPLACEMENT COMBINE DE DEUX VANTAUX.,2.0
280,397652629,2016.0,,DEVICE FOR UNWINDING/WINDING A ROLLER SHUTTER,4.0
281,397652629,2016.0,,APPAREIL DE COMMANDE A DISTANCE DE DISPOSITIFS D'OBTURATION DE BAIE DE TYPE VOLET ROULANT OU BATTANT.,3.0
282,397652629,2017.0,,MOTOR DEVICE,2.0
283,397652629,2017.0,,DEVICE FOR CONNECTING AN UPSTREAM SLAT AND A DOWNSTREAM SLAT OF AN APRON OF A SHUTTER SYSTEM FOR A BUILDING,4.0
284,397652629,2017.0,,DEVICE FOR ATTACHING AN ELEMENT FOR CONTROLLING A ROLLER SHUTTER TO A WALL OF THE ROLLER SHUTTER BOX,4.0
285,397652629,2018.0,,METHOD OF MANAGING OBSTACLES IN AN INSTALLATION BY CONTROLLING THE MOVEMENTS OF DOOR LEAFS OR HINGED SHUTTERS,2.0
286,397652629,2018.0,,CLOSING OR CONCEALING DEVICE FOR A CONSTRUCTION,3.0
287,397710690,,,,
288,397862038,2016.0,journal-article,,
289,397862038,2014.0,journal-article,,
290,397862038,2013.0,journal-article,,
291,397862038,2016.0,journal-article,,
292,397862038,2014.0,journal-article,,
293,397862038,2013.0,journal-article,,
294,397862038,2018.0,journal-article,,
295,397862038,2018.0,proceedings-article,,
296,397862038,2015.0,proceedings-article,,
297,397862038,2013.0,proceedings-article,,
298,397862038,2018.0,proceedings-article,,
299,397862038,2013.0,proceedings-article,,
300,397862038,2015.0,proceedings-article,,
301,397862038,2014.0,proceedings-article,,
302,397862038,2014.0,proceedings-article,,
303,397862038,2018.0,journal-article,,
304,398001594,2012.0,,"Method for transforming and/or restoration of doorway of e.g. commercial building, involves providing profiles on circumference of door leaves to retain fabric, covering doorway with fabric on front face, and hanging fabric by profiles",1.0
305,398030908,,,,
306,399178441,2010.0,,Rotating coalescer with keyed drive,5.0
307,399178441,2012.0,,Filter assembly including a removable filter cartridge,5.0
308,399178441,2010.0,,Filter and filter media having reduced restriction,1.0
309,399178441,2012.0,,"Filter assembly comprising a filter cartridge, and corresponding filter cartridge",3.0
310,399178441,2014.0,,FILTERING ASSEMBLY COMPRISING A FILTER CARTRIDGE,6.0
