,siren,year,type,title,n_patents
45,480736214,2017.0,,CAPTEUR PIEZOELECTRIQUE SPECIALEMENT CONCU POUR EQUIPER UNE BORNE DE DETECTION DE VEHICULE EN STATIONNEMENT ET BORNE DE DETECTION EQUIPEE D'UN TEL CAPTEUR,1.0
46,480736214,2018.0,,Cartographie d'objets connectés (IOT) auto-adaptative par clonage de serveurs.,3.0
47,420306508,2012.0,,APPARATUS FOR ULTRASONIC WELDING AND/OR CUTTING OF A THERMOFUSIBLE ARTICLE,3.0
48,420306508,2014.0,,METHOD AND FACILITY FOR TRANSVERSE WINDING OF AN ITEM AROUND A RECEIVING SPOOL,3.0
49,420306508,2015.0,,IMPROVED PROCESS FOR LAMINATING OF A HOTMELT ARTICLE BY ULTRASOUND AND LAMINATING DEVICE FOR IMPLEMENTING SAID PROCESS,3.0
50,420306508,2019.0,,"Contre-outil pour dispositif de découpe par ultrasons d’un article thermofusible, et dispositif de découpe associe",1.0
51,420306508,2017.0,,METHOD AND FACILITY FOR CONTINUOUSLY CROSSWINDING GUM STRIPS TO FORM DISCS,3.0
52,420306508,2017.0,,DISPOSITIF ADAPTATEUR POUR AUGMENTER LE DIAMETRE D'UNE BARRE D'ENTRAINEMENT EXPANSIBLE.,1.0
53,420306508,2017.0,,METHOD AND FACILITY FOR CONTINUOUSLY CROSSWINDING GUM STRIPS ABOUT SPOOLS,3.0
54,420306508,2018.0,,DEVICE FOR WINDING UP AND UNWINDING A PLURALITY OF REELS OF STRIPS,2.0
55,420306508,2013.0,,"METHOD FOR SPLICING TWO THERMOFUSIBLE ARTICLES IN THE FORM OF STRIPS OR LAYERS, AND SPLICING MODULE FOR IMPLEMENTING SAID METHOD",3.0
56,420306508,2011.0,,"METHOD AND DEVICE TO ADJUST THE WIDTH OF A STRIP OF DEFORMABLE MATERIAL INTENDED TO BE CUT INTO SEVERAL SMALL STRIPS, OPTIONALLY OF THE SAME WIDTH",3.0
57,420306508,2013.0,,"METHOD FOR JOINING TOGETHER THE ENDS OF TWO HOT-MELT ITEMS IN THE FORM OF STRIPS OR PLIES, AND END-JOINING MODULE FOR IMPLEMENTING SAID METHOD",4.0
58,420306508,2014.0,,METHOD AND MODULE FOR CUTTING A NON-WOVEN TEXTILE STRIP IN A METHOD FOR WINDING SAID STRIP ABOUT A ROTATABLY DRIVEN RECEIVING BOBBIN,3.0
59,420306508,2015.0,,RETURN ROLLER FOR UNWINDING A SPOOL OF A PRODUCT IN THE FORM OF A BAND,3.0
60,420306508,2016.0,,METHOD AND FACILITY FOR CONVEYING A LOW-TENSION FLEXIBLE BELT OR STRIP AT HIGH SPEED,3.0
61,420306508,2017.0,,DEVICE AND METHOD FOR WINDING AND TRANSFERRING A TAPE FROM A FULL REEL ONTO AN EMPTY REEL,3.0
62,420306508,2019.0,,AUTOMATIC FACILITY AND AUTOMATIC METHOD FOR TRANSVERSE WINDING OF STRIPS FROM A COILED WEB,2.0
63,420965758,,,,
64,421226168,2016.0,journal-article,,
65,421546037,,,,
66,421577792,,,,
67,421615154,,,,
68,422048413,2012.0,,"Key assembly for joining two wooden elements of cabinet to manufacture coffin, has elongated core bordered over length of two side wings, where each side wing forms obtuse angle at end in edge and core comprises undulations zones",1.0
69,422798736,2016.0,,DISPOSITIF SUPPORT POUR NOURRICES ET SON PROCEDE DE MISE EN OEUVRE,1.0
70,422798736,2010.0,,"Device for limiting air passage in electric sheaths for passing electric wire by electrician without blocking electric conduit, has electric conduit comprising successive reductions at end B, where reductions mantle and maintain sheaths",1.0
71,423610195,2011.0,,Apparatus and method for producing and supplying nitrogen-enriched gas,2.0
72,423610195,2013.0,,ADSORBEUR ET GENERATEUR DE GAZ COMPRENANT UN TEL ADSORBEUR,1.0
73,423610195,2013.0,,Method for purifying a gas mixture by pressure swing adsorption and corresponding generator,2.0
74,423610195,2014.0,,DISPOSITIF DE PURIFICATION AVEC COLONNES D'ADSORPTION EN SERIE,1.0
75,423610195,2014.0,,"DISPOSITIF DE PURIFICATION D'UN MELANGE GAZEUX, GENERATEUR ET PROCEDE CORRESPONDANTS",1.0
76,423670223,,,,
77,423999085,2013.0,,PROCEDE D'ELIMINATION D'HYDROGENE SULFURE DANS UNE INSTALLATION DE STOCKAGE DE DECHETS NON DANGEREUX,1.0
78,423999085,2013.0,,INSTALLATION DE STOCKAGE DE DECHETS NON DANGEREUX EN MODE BIOREACTEUR,1.0
79,424365336,2010.0,,NK CELL MODULATING TREATMENTS AND METHODS FOR TREATMENT OF HEMATOLOGICAL MALIGNANCIES,12.0
80,424365336,2011.0,,NKp46-MEDIATED NK CELL TUNING,3.0
81,424365336,2013.0,,METHODS FOR RESTORING CORTICOSTEROID SENSITIVITY,3.0
82,424365336,2013.0,,ENZYMATIC CONJUGATION OF POLYPEPTIDES,3.0
83,424365336,2012.0,,Compositions and methods for treating proliferative disorders,2.0
84,424365336,2014.0,,MONOMERIC MULTISPECIFIC ANTIGEN BINDING PROTEINS,1.0
85,424365336,2014.0,,MULTISPECIFIC NKp46 BINDING PROTEINS,7.0
86,424365336,2014.0,,TREATMENT OF CELIAC DISEASE,1.0
87,424365336,2014.0,,CROSS REACTIVE SIGLEC ANTIBODIES,7.0
88,424365336,2014.0,,CD73 BLOCKADE,13.0
89,424365336,2015.0,,METHODS FOR DETECTING TISSUE INFILTRATING NK CELLS,8.0
90,424365336,2015.0,,CD73 BLOCKADE,2.0
91,424365336,2019.0,,TREATMENT OF T CELL LYMPHOMA,1.0
92,424365336,2018.0,,COMPOUNDS AND METHODS FOR TREATMENT OF HEAD AND NECK CANCER,2.0
93,424365336,2015.0,,CD39 VASCULAR ISOFORM TARGETING AGENTS,6.0
94,424365336,2018.0,,TREATMENT OF COLORECTAL CANCER BY A COMBINATION OF AN ANTI-MICA ANTIBODY AND AN ANTI-NKG2A ANTIBODY,1.0
95,424365336,2015.0,,MULTISPECIFIC NK ENGAGER PROTEINS,8.0
96,424365336,2018.0,,TREATMENT OF HEAD AND NECK CANCER,2.0
97,424365336,2017.0,,ANTIBODIES WITH FUNCTIONALIZED GLUTAMINE RESIDUES,1.0
98,424365336,2017.0,,MULTISPECIFIC ANTIGEN BINDING PROTEINS,3.0
99,424365336,2016.0,,ANTI-CD39 ANTIBODIES,1.0
100,424365336,2016.0,,NKP46 LIGAND,1.0
101,424365336,2016.0,,HETERODIMERIC ANTIGEN BINDING PROTEINS,3.0
102,424365336,2014.0,,CD73 BLOCKADE,1.0
103,424365336,2017.0,,IMMUNOMODULATORY ANTIBODY DRUG CONJUGATES BINDING TO A HUMAN MICA POLYPEPTIDE,3.0
104,424365336,2018.0,,METHODS FOR TREATING CANCER BY TARGETING NIDOGEN-1,2.0
105,424365336,2018.0,,TREATMENT OF CANCER,2.0
106,424365336,2017.0,journal-article,,
107,424365336,2016.0,journal-article,,
108,424365336,2016.0,journal-article,,
109,424365336,2018.0,journal-article,,
110,424365336,2017.0,journal-article,,
111,424365336,2018.0,journal-article,,
112,424365336,2018.0,journal-article,,
113,424365336,2018.0,journal-article,,
114,424365336,2018.0,journal-article,,
115,424365336,2018.0,journal-article,,
116,424365336,2018.0,journal-article,,
117,424365336,2018.0,journal-article,,
118,424365336,2018.0,journal-article,,
119,424365336,2018.0,journal-article,,
120,424365336,2018.0,journal-article,,
121,424365336,2018.0,journal-article,,
122,424365336,2018.0,journal-article,,
123,424365336,2018.0,journal-article,,
124,424365336,2018.0,journal-article,,
125,424365336,2018.0,journal-article,,
126,424365336,2013.0,journal-article,,
127,424365336,2019.0,journal-article,,
128,424365336,2019.0,journal-article,,
129,424365336,2019.0,journal-article,,
130,424365336,2018.0,journal-article,,
131,424365336,2013.0,journal-article,,
132,424365336,2016.0,,ANTI-MICA ANTIBODIES,12.0
133,424365336,2011.0,,TLR3 BINDING AGENTS,5.0
134,424365336,2013.0,,Antibodies conjugated to at least one nucleic acid molecule and their use in multiplex immuno-detection assays,2.0
135,424365336,2012.0,,SCREENING OF CONJUGATED ANTIBODIES,3.0
136,424365336,2011.0,,ANTI-KIR ANTIBODIES FOR THE TREATMENT OF INFLAMMATORY DISORDERS,17.0
137,424365336,2011.0,,ENZYMATIC CONJUGATION OF POLYPEPTIDES,10.0
138,424365336,2012.0,,MICA BINDING AGENTS,11.0
139,424365336,2012.0,,TLR3 BINDING AGENTS,10.0
140,424365336,2012.0,,KIR3DL2 BINDING AGENTS,5.0
141,424365336,2012.0,,KIR3DL2 BINDING AGENTS,14.0
142,424365336,2012.0,,COMBINATION OF ANTI-KIR AND ANTI-CTLA-4 ANTIBODIES TO TREAT CANCER,5.0
143,424365336,2012.0,,RECOGNITION TAGS FOR TGASE-MEDIATED CONJUGATION,5.0
144,424365336,2013.0,,TREATMENT OF PERIPHERAL T CELL LYMPHOMA,9.0
145,424365336,2013.0,,A COMPOUND THAT SPECIFICALLY BINDS TO KIR3DL2 FOR USE IN THE TREATMENT OF PERIPHERAL T CELL LYMPHOMA,12.0
146,424365336,2013.0,,SOLID PHASE TGASE-MEDIATED CONJUGATION OF ANTIBODIES,3.0
147,424365336,2013.0,,ENZYMATIC CONJUGATION OF POLYPEPTIDES,11.0
148,424365336,2013.0,,COMBINATION OF ANTI-KIR AND ANTI-CS1 ANTIBODIES TO TREAT MULTIPLE MYELOMA,4.0
149,424365336,2014.0,,HUMANIZED ANTIBODIES WITH INCREASED STABILITY,20.0
150,424365336,2014.0,,MULTISPECIFIC ANTIGEN BINDING PROTEINS,6.0
151,424365336,2014.0,,TREATMENT REGIMENS USING ANTI-NKG2A ANTIBODIES,14.0
152,424365336,2014.0,,NEUTRALIZATION OF INHIBITORY PATHWAYS IN LYMPHOCYTES,14.0
153,424365336,2014.0,,TREATMENT OF CANCERS USING ANTI-NKG2A AGENTS,14.0
154,424365336,2015.0,,Disease characterization from fused pathology and radiology data,8.0
155,424365336,2015.0,,CD73 BLOCKING AGENTS,3.0
156,424365336,2015.0,,SIGLEC-10 ANTIBODIES,5.0
157,424365336,2015.0,,MULTISPECIFIC ANTIGEN BINDING PROTEINS,6.0
158,424365336,2015.0,,VARIABLE REGIONS FOR NKp46 BINDING PROTEINS,6.0
159,424365336,2016.0,,NEUTRALIZATION OF INHIBITORY PATHWAYS IN LYMPHOCYTES,11.0
160,424365336,2016.0,,SIGLEC NEUTRALIZING ANTIBODIES,7.0
161,424365336,2016.0,,ANTI-CD39 ANTIBODIES,3.0
162,424365336,2016.0,,TREATMENT WITH ANTI-KIR3DL2 AGENTS,8.0
163,424365336,2017.0,,NKp46 BINDING AGENTS,7.0
164,424365336,2017.0,,COMPOSITIONS AND METHODS FOR TREATING CANCER,11.0
165,424365336,2017.0,,COMBINATION THERAPY USING ANTIBODY TO HUMAN SIGLEC-9 AND ANTIBODY TO HUMAN NKG2A FOR TREATING CANCER,8.0
166,424365336,2017.0,,SIGLEC-9-NEUTRALIZING ANTIBODIES,8.0
167,424365336,2017.0,,RESTORATION OF T CELL ACTIVITY VIA THE CD39/CD73 AXIS,9.0
168,424365336,2017.0,,POTENTIATING THE EFFECT OF ATP RELEASE,8.0
169,424365336,2018.0,,COMPOSITIONS AND METHODS FOR TREATING CANCER,3.0
170,786620112,,,,
171,788414514,,,,
172,428152607,,,,
173,428524755,,,,
174,428764682,2012.0,,Device for generating a dynamic axial thrust to balance the overall axial thrust of a radial rotating machine,11.0
175,428764682,2012.0,,COMPRESSOR WITH THRUST BALANCING AND METHOD THEREOF,10.0
176,428764682,2014.0,,A COOLING SYSTEM FOR MAGNETIC AXIAL BEARING,10.0
177,428764682,2018.0,,GROUPE MOTOCOMPRESSEUR INTEGRE COMPORTANT UN CIRCUIT DE REFROIDISSEMENT ET UN SYSTEME DE DEPRESSURISATION CONFIGURE POUR REDUIRE LA PRESSION DU FLUIDE DE REFROIDISSEMENT,1.0
178,428764682,2017.0,,ROTATING MACHINE COMPRISING A SEAL RING DAMPING SYSTEM,3.0
179,428764682,2011.0,,Rotor structure including an internal hydraulic tension device,6.0
180,428764682,2010.0,,Centrifugal compressor unit,4.0
181,428764682,2010.0,,Motorcompressor unit with torsionally flexible coupling placed in a hollow shaft of the compressor,4.0
182,428764682,2010.0,,Compressor with its drive unit and adjustable aerodynamic geometry,5.0
183,428764682,2011.0,,MOTOR COMPRESSOR UNIT WITH REMOVABLE CARTRIDGE,6.0
184,428764682,2012.0,,Radial-flow impeller with radially free base ring,4.0
185,428764682,2013.0,,COMPRESSOR UNIT WITH A VARIABLE AERODYNAMIC PROFILE,9.0
186,428764682,2012.0,,Radial compressor with a diffuser including passive flow control,4.0
187,428764682,2013.0,,TURBO ENGINE WITH TORSIONAL COUPLING INTEGRATED TO AT LEAST ONE DRIVING OR DRIVEN SHAFT DRIVING,11.0
188,428764682,2014.0,,"METHOD OF PROTECTING A COMPONENT OF A TURBOMACHINE FROM LIQUID DROPLETS EROSION, COMPONENT AND TURBOMACHINE",6.0
189,428764682,2015.0,,LIQUID / GAS SEPARATOR AND CENTRIFUGAL MOTOR COMPRESSOR UNIT EQUIPPED WITH SUCH A SEPARATOR,6.0
190,428764682,2015.0,,SUBSEA CENTRIFUGAL COMPRESSOR WITH HORIZONTAL SHAFT AND WITH ONLY ONE AXIAL THRUST BEARING,4.0
191,428764682,2015.0,,AUXILIARY TURBOMACHINERY SHAFT SUPPORT SYSTEM AND TURBOMACHINERY COMPRISING SAID SYSTEM,4.0
192,428764682,2018.0,,INERTIAL FILTER FOR AN INTEGRATED MOTOR COMPRESSOR UNIT,2.0
193,428764682,2018.0,,COMPRESSOR WITH MULTIPLE SHAFTS AND WITH A CANTILEVERED COMPRESSION STAGE,2.0
194,428764682,2018.0,,"BALANCING AND SEALING PISTON, AND ASSOCIATED COOLING CIRCUIT AND METHOD",2.0
195,429001522,,,,
196,788737237,,,,
197,788821049,,,,
198,429481989,,,,
199,789197381,,,,
200,430468645,2011.0,,"System for guiding and signaling visually impaired person during e.g. fire in building, has automatic activation unit automatically activating continuous guiding path toward determined location from fixed beacons",1.0
201,789339421,,,,
202,431683275,,,,
203,431802511,2013.0,,METHOD FOR TRANSFORMING FIRST CODE INSTRUCTIONS IN A FIRST PROGRAMMING LANGUAGE INTO SECOND CODE INSTRUCTIONS IN A SECOND PROGRAMMING LANGUAGE,4.0
204,431815323,,,,
205,790001390,,,,
206,432620300,,,,
207,432624252,,,,
208,790699581,,,,
209,440794857,,,,
210,791113848,,,,
211,791472111,,,,
212,791594625,2014.0,,NUCLEOSIDE KINASE INHIBITORS,2.0
213,791594625,2016.0,,ADENINE DERIVATIVES AS PROTEIN KINASE INHIBITORS,14.0
214,441683547,,,,
215,441801651,,,,
216,685550444,2011.0,,IMPACT MILL HAVING A ROTOR-POSITIONING DEVICE,8.0
217,685550444,2012.0,,"IMPACT SCREEN FOR AN IMPACT CRUSHER, IMPACT CRUSHER PROVIDED WITH SAID IMPACT SCREEN, AND CRUSHING FACILITY",10.0
218,685550444,2012.0,,Head bolt tightening tool for a cone crusher head assembly,1.0
219,685550444,2015.0,,"A VIBRATORY SYSTEM COMPRISING SHAFT LINES, AND A CORRESPONDING MACHINE AND METHOD",6.0
220,792268062,,,,
221,792395923,,,,
222,792718348,,,,
223,792926248,,,,
224,793044389,,,,
225,793135476,2015.0,,REDUCTION OF THE VIBRATORY AND ACOUSTIC NUISANCES OF AN ASYNCHRONOUS MACHINE,2.0
226,793135476,2018.0,journal-article,,
227,793135476,2016.0,journal-article,,
228,793135476,2018.0,journal-article,,
229,793135476,2018.0,proceedings-article,,
230,793135476,2016.0,proceedings-article,,
231,793135476,2013.0,book-chapter,,
232,793135476,2019.0,other,,
233,793135476,2018.0,proceedings-article,,
234,793135476,2016.0,proceedings-article,,
235,793135476,2018.0,proceedings-article,,
236,793135476,2019.0,other,,
237,793135476,2016.0,proceedings-article,,
238,793135476,2018.0,proceedings-article,,
239,751011644,2013.0,,Implantable material grafted with a cell antiproliferative and/or antibacterial film synthetized from a bifunctional molecule,4.0
240,751011644,2012.0,,Implantable material grafted with a cell antiproliferative and/or antibacterial film and process of grafting thereof,6.0
241,793614249,2018.0,,"SYNERGESTIC COMBINATION COMPOSITION COMPRISING A STEROIDAL SAPONIN, A FIRST POLYPHENOLIC COMPOUND AND OPTIONNALY A SECOND POLYPHENOLIC COMPOUND",2.0
242,793614249,2015.0,,COMBINATION COMPOSITION COMPRISING HUPERZINE,8.0
243,752600700,,,,
244,794460881,2018.0,,PROCEDE D'OBTENTION D'UNE MESURE DE REFERENCE NORMALE PERSONNALISEE DE L'ACTIVITE RESPIRATOIRE D'UN SUJET ET APPAREIL DE DETECTION PERSONNALISEE DE LA RESPIRATION DE CHEYNE-STOKES,1.0
245,794460881,2018.0,journal-article,,
246,794460881,2018.0,journal-article,,
247,794460881,2018.0,journal-article,,
248,794460881,2018.0,proceedings-article,,
249,794460881,2018.0,proceedings-article,,
250,794460881,2018.0,proceedings-article,,
251,794460881,2018.0,journal-article,,
252,794460881,2018.0,journal-article,,
253,794460881,2018.0,poster,,
254,794460881,2018.0,proceedings-article,,
255,794460881,2018.0,proceedings-article,,
256,794460881,2018.0,proceedings-article,,
257,794460881,2018.0,proceedings-article,,
258,794460881,2018.0,proceedings-article,,
259,794460881,2018.0,proceedings-article,,
260,794460881,2017.0,proceedings-article,,
261,794460881,2017.0,proceedings-article,,
262,794460881,2017.0,poster,,
263,794460881,2017.0,proceedings-article,,
264,794460881,2017.0,report,,
265,794460881,2017.0,proceedings-article,,
266,794460881,2017.0,proceedings-article,,
267,794460881,2017.0,proceedings-article,,
268,794460881,2018.0,proceedings-article,,
269,794460881,2018.0,proceedings-article,,
270,794460881,2018.0,proceedings-article,,
271,794460881,2017.0,proceedings-article,,
272,794460881,2017.0,proceedings-article,,
273,794460881,2018.0,patent,,
274,794460881,2017.0,proceedings-article,,
275,794460881,2017.0,proceedings-article,,
276,794460881,2018.0,journal-article,,
277,794460881,2018.0,journal-article,,
278,794460881,2018.0,journal-article,,
279,794460881,2019.0,journal-article,,
280,794460881,2019.0,journal-article,,
281,794460881,2019.0,journal-article,,
282,794460881,2019.0,journal-article,,
283,794460881,2019.0,journal-article,,
284,794460881,2020.0,journal-article,,
285,794460881,2019.0,proceedings-article,,
286,794460881,2019.0,proceedings-article,,
287,794460881,2018.0,patent,,
288,794460881,2020.0,proceedings-article,,
289,794460881,2020.0,poster,,
290,794460881,2019.0,proceedings-article,,
291,794460881,2020.0,other,,
292,794460881,2020.0,proceedings-article,,
293,794460881,2020.0,proceedings-article,,
294,794460881,2020.0,proceedings-article,,
295,794460881,2021.0,proceedings-article,,
296,753184456,,,,
297,803115815,,,,
298,753590884,,,,
299,803194059,,,,
300,753835941,,,,
301,803377829,,,,
302,754041077,,,,
303,775563349,2010.0,,"Liquid container for use in oak wood vat to produce wine or spirit, has recessed part with projection whose section is conjugated with section of throat to assemble upper base and body, and non-recessed part partially covering end of body",1.0
304,775563349,2012.0,,"Wooden container e.g. tank, for containing e.g. wine during vinification, has retaining element of plates of closed body placed in thickness of plates placed side by side across side surfaces opposite to each plate for forming rim",1.0
305,775563349,2017.0,,SYSTEME REUTILISABLE D'EMBALLAGE ET DE TRANSPORT DE BARRIQUES,1.0
306,803996909,,,,
307,775784689,,,,
308,776223356,2012.0,,"Pressure and/or depression contained actuator for modifying e.g. regulation parameters of turbo compressor in automobile field, has connection units and complementary element formed by pneumatic- and mechanical connection units",1.0
309,776223356,2015.0,,ACTIONNEUR ELECTRIQUE POUR UN SYSTEME FONCTIONNANT A PROXIMITE DES GAZ D'ECHAPPEMENT,1.0
310,776223356,2010.0,,"Pressure and/or depression actuator for controlling and guiding in translation displacement of rod in automobile industry, has lid whose clamping surface exerts radial effort at level of contact zones on membranes near its peripheries",1.0
311,804878759,2012.0,,THERMOCHROMIC COMPOSITE MATERIAL AND METHOD FOR MANUFACTURING SUCH AN ITEM,3.0
312,804878759,2016.0,,REVERSIBLE PIEZOCHROMIC COATING HAVING A POLYMER MATRIX FOR DETECTING IMPACTS ON COMPOSITE SUBSTRATES,2.0
313,804878759,2016.0,,IRREVERSIBLE THERMOCHROMIC COATING FOR DETECTING DAMAGE WITHIN AERONAUTICAL STRUCTURES,2.0
314,804878759,2018.0,,"METHOD FOR PRODUCING A PHOTOLUMINESCENT COMPOSITION, PHOTOLUMINESCENT COMPOSITION OBTAINED AND METHOD FOR MAINTAINING LUMINANCE",2.0
315,805148236,,,,
316,805316825,,,,
317,814666095,,,,
318,807453972,2015.0,,DRONE A VOILURE TOURNANTE EQUIPE DE BRAS AMOVIBLES,1.0
319,815032073,,,,
320,807497771,,,,
321,807553243,,,,
322,807567151,,,,
323,819691148,2015.0,,REMOTE CONTROL,16.0
324,854800745,,,,
325,907241327,,,,
326,927220343,2011.0,,"Sealed transparent pocket for use on fluorescent garment worn by e.g. cyclist, to be located by driver of vehicle at e.g. night, has element placed inside pocket, where pocket protects indicator element from external products",1.0
327,807851308,,,,
328,956508832,2012.0,,Protective blind with means of adjustment,2.0
329,808037634,,,,
330,967801507,2010.0,,Enclosure including at least one post and at least one ribbed panel,2.0
331,967801507,2011.0,,Device for attaching an attachment means to the end of a hollow profile such as a rung,2.0
332,329263933,,,,
333,445015837,2011.0,,"APPARATUS FOR REGULATED DELIVERY OF A GAS, NOTABLY RESPIRATORY ASSISTANCE APPARATUS",5.0
334,445015837,2014.0,,"METHOD FOR THERMAL AND PHONIC OPTIMISATION OF AN APPARATUS FOR CONTROLLED PRODUCTION OF GAS, AND CORRESPONDING RESPIRATORY ASSISTANCE APPARATUS",2.0
335,445015837,2016.0,,RESPIRATORY ASSISTANCE DEVICE WITH INTEGRATED COOLING SYSTEM,4.0
336,380691311,,,,
337,338684442,2011.0,,"Composition for imparting appearance and aspect of velvet, leather or skin material on base material e.g. cardboard, has microspheres dispersed inside liquid medium or pasty medium that is primarily made of resin in aqueous medium",1.0
338,338684442,2011.0,,METHOD FOR PROTECTING SURFACES FROM FOULING,7.0
339,669200461,2010.0,,"DUMP TRUCK SKIP HAVING A BOTTOM WALL COVERED WITH A SHOCK-ABSORBING ENDLESS BELT, AND TRUCK THUS FITTED",3.0
340,672820297,,,,
341,448887406,,,,
342,720804012,,,,
343,727250128,,,,
344,732075312,,,,
345,749874913,,,,
346,339083487,,,,
347,449439074,2011.0,,"Device for manufacturing parallelepiped culture bag for culture of e.g. oysters, has counter impressions moving between free and stress positions in which counter impressions are not pressed and pressed against impression, respectively",1.0
348,449439074,2015.0,,SUPPORT EQUIPE D'UN SYSTEME D'ACCROCHAGE POUR DES POCHES CONTENANT DES COQUILLAGES,1.0
349,449439074,2015.0,,SUPPORT POUR SUSPENDRE DES POCHES CONTENANT DES COQUILLAGES,1.0
350,449439074,2016.0,,ECARTEUR POUR UNE POCHE CONTENANT DES COQUILLAGES,1.0
351,449795087,2011.0,,"System for detecting fall of e.g. person in retirement home, has programmed analysis unit to acquire images taken by sensors in synchronous manner, and to detect fall of person in scene from time sequence of pair of images of scene",1.0
352,752028902,,,,
