,siren,year,type,title,n_patents
109,349505370,2017.0,journal-article,,
110,349505370,2017.0,journal-article,,
111,349505370,2017.0,journal-article,,
112,349505370,2017.0,journal-article,,
113,349505370,2017.0,journal-article,,
114,349505370,2017.0,journal-article,,
115,349505370,2017.0,journal-article,,
116,349505370,2016.0,journal-article,,
117,349505370,2016.0,journal-article,,
118,349505370,2016.0,journal-article,,
119,349505370,2016.0,journal-article,,
120,349505370,2016.0,journal-article,,
121,349505370,2016.0,journal-article,,
122,349505370,2016.0,journal-article,,
123,349505370,2016.0,journal-article,,
124,349505370,2016.0,journal-article,,
125,349505370,2016.0,journal-article,,
126,349505370,2016.0,journal-article,,
127,349505370,2016.0,journal-article,,
128,349505370,2016.0,journal-article,,
129,349505370,2016.0,journal-article,,
130,349505370,2016.0,journal-article,,
131,349505370,2016.0,journal-article,,
132,349505370,2016.0,journal-article,,
133,349505370,2016.0,journal-article,,
134,349505370,2016.0,journal-article,,
135,349505370,2016.0,journal-article,,
136,349505370,2016.0,journal-article,,
137,349505370,2017.0,journal-article,,
138,349505370,2017.0,journal-article,,
139,349505370,2017.0,journal-article,,
140,349505370,2017.0,journal-article,,
141,349505370,2017.0,journal-article,,
142,349505370,2017.0,journal-article,,
143,349505370,2017.0,journal-article,,
144,349505370,2018.0,journal-article,,
145,349505370,2016.0,journal-article,,
146,349505370,2016.0,journal-article,,
147,349505370,2016.0,journal-article,,
148,349505370,2016.0,journal-article,,
149,349505370,2016.0,journal-article,,
150,349505370,2016.0,journal-article,,
151,349505370,2016.0,book-chapter,,
152,349505370,2016.0,journal-article,,
153,349505370,2016.0,journal-article,,
154,349505370,2016.0,journal-article,,
155,349505370,2016.0,journal-article,,
156,349505370,2016.0,journal-article,,
157,349505370,2016.0,journal-article,,
158,349505370,2016.0,journal-article,,
159,349505370,2016.0,journal-article,,
160,349505370,2016.0,journal-article,,
161,349505370,2016.0,journal-article,,
162,349505370,2016.0,journal-article,,
163,349505370,2016.0,journal-article,,
164,349505370,2016.0,journal-article,,
165,349505370,2016.0,journal-article,,
166,349505370,2015.0,journal-article,,
167,349505370,2015.0,journal-article,,
168,349505370,2015.0,journal-article,,
169,349505370,2015.0,journal-article,,
170,349505370,2015.0,journal-article,,
171,349505370,2015.0,journal-article,,
172,349505370,2015.0,journal-article,,
173,349505370,2015.0,journal-article,,
174,349505370,2015.0,journal-article,,
175,349505370,2015.0,journal-article,,
176,349505370,2015.0,journal-article,,
177,349505370,2015.0,journal-article,,
178,349505370,2015.0,journal-article,,
179,349505370,2015.0,journal-article,,
180,349505370,2015.0,journal-article,,
181,349505370,2015.0,journal-article,,
182,349505370,2015.0,journal-article,,
183,349505370,2015.0,journal-article,,
184,349505370,2015.0,journal-article,,
185,349505370,2015.0,journal-article,,
186,349505370,2015.0,journal-article,,
187,349505370,2015.0,journal-article,,
188,349505370,2015.0,journal-article,,
189,349505370,2015.0,journal-article,,
190,349505370,2015.0,journal-article,,
191,349505370,2015.0,book-chapter,,
192,349505370,2015.0,journal-article,,
193,349505370,2015.0,journal-article,,
194,349505370,2015.0,journal-article,,
195,349505370,2015.0,journal-article,,
196,349505370,2014.0,journal-article,,
197,349505370,2014.0,journal-article,,
198,349505370,2014.0,journal-article,,
199,349505370,2014.0,journal-article,,
200,349505370,2014.0,journal-article,,
201,349505370,2014.0,journal-article,,
202,349505370,2014.0,journal-article,,
203,349505370,2014.0,journal-article,,
204,349505370,2014.0,journal-article,,
205,349505370,2014.0,journal-article,,
206,349505370,2014.0,journal-article,,
207,349505370,2014.0,journal-article,,
208,349505370,2014.0,journal-article,,
209,349505370,2014.0,book-chapter,,
210,349505370,2014.0,journal-article,,
211,349505370,2014.0,book-chapter,,
212,349505370,2014.0,journal-article,,
213,349505370,2014.0,journal-article,,
214,349505370,2014.0,journal-article,,
215,349505370,2014.0,journal-article,,
216,349505370,2014.0,journal-article,,
217,349505370,2014.0,journal-article,,
218,349505370,2014.0,journal-article,,
219,349505370,2014.0,journal-article,,
220,349505370,2014.0,journal-article,,
221,349505370,2014.0,journal-article,,
222,349505370,2014.0,journal-article,,
223,349505370,2014.0,journal-article,,
224,349505370,2014.0,journal-article,,
225,349505370,2014.0,journal-article,,
226,349505370,2014.0,journal-article,,
227,349505370,2014.0,journal-article,,
228,349505370,2014.0,journal-article,,
229,349505370,2013.0,journal-article,,
230,349505370,2013.0,journal-article,,
231,349505370,2013.0,journal-article,,
232,349505370,2013.0,journal-article,,
233,349505370,2013.0,journal-article,,
234,349505370,2013.0,journal-article,,
235,349505370,2013.0,journal-article,,
236,349505370,2013.0,journal-article,,
237,349505370,2013.0,journal-article,,
238,349505370,2013.0,journal-article,,
239,349505370,2013.0,journal-article,,
240,349505370,2013.0,book-chapter,,
241,349505370,2013.0,journal-article,,
242,349505370,2013.0,journal-article,,
243,349505370,2013.0,journal-article,,
244,349505370,2013.0,journal-article,,
245,349505370,2013.0,journal-article,,
246,349505370,2013.0,journal-article,,
247,349505370,2013.0,journal-article,,
248,349505370,2013.0,journal-article,,
249,349505370,2013.0,journal-article,,
250,349505370,2013.0,journal-article,,
251,349505370,2013.0,journal-article,,
252,349505370,2013.0,journal-article,,
253,349505370,2013.0,journal-article,,
254,349505370,2013.0,journal-article,,
255,349505370,2013.0,journal-article,,
256,349505370,2013.0,journal-article,,
257,349505370,2013.0,journal-article,,
258,349505370,2013.0,journal-article,,
259,349505370,2013.0,journal-article,,
260,349505370,2013.0,journal-article,,
261,349505370,2013.0,journal-article,,
262,349505370,2013.0,journal-article,,
263,349505370,2013.0,journal-article,,
264,349505370,2013.0,journal-article,,
265,349505370,2013.0,journal-article,,
266,349505370,2016.0,these,,
267,349505370,2016.0,these,,
268,349505370,2019.0,journal-article,,
269,349505370,2012.0,these,,
270,349505370,2015.0,journal-article,,
271,349505370,2013.0,proceedings-article,,
272,349505370,2013.0,journal-article,,
273,349505370,2017.0,proceedings-article,,
274,349505370,2015.0,proceedings-article,,
275,349505370,2013.0,proceedings-article,,
276,349505370,2013.0,proceedings-article,,
277,349505370,2014.0,proceedings-article,,
278,349505370,2016.0,these,,
279,349505370,2019.0,these,,
280,349505370,2014.0,journal-article,,
281,349505370,2014.0,journal-article,,
282,349505370,2019.0,journal-article,,
283,349505370,2014.0,proceedings-article,,
284,349505370,2011.0,,Multi-CBV vaccine for preventing or treating type 1 diabetes,10.0
285,349505370,2019.0,these,,
286,349505370,2019.0,these,,
287,349505370,2012.0,,METHODS FOR INDUCING ANTIBODIES,2.0
288,349505370,2014.0,these,,
289,349505370,2018.0,these,,
290,349505370,2019.0,journal-article,,
291,349505370,2010.0,,Immunization compositions and methods,12.0
292,349505370,2010.0,,METHOD OF STORING A VACCINE CONTAINING AN ALUMINUM ADJUVANT,36.0
293,349505370,2010.0,,COMPOSITION FOR IMMUNIZATION AGAINST STREPTOCOCCUS PNEUMONIAE,15.0
294,349505370,2011.0,,VACCINE COMPOSITION WITH ALUMINIUM HYDROXIDE NANOPARTICLES,9.0
295,349505370,2011.0,,Process line for the production of freeze-dried particles,51.0
296,349505370,2011.0,,HEATING DEVICE FOR ROTARY DRUM FREEZE-DRYER,24.0
297,349505370,2011.0,,Rotary drum freeze-dryer,29.0
298,349505370,2012.0,,METHOD FOR PRODUCING HAEMOPHILUS INFLUENZAE TYPE B ANTIGENS,35.0
299,349505370,2012.0,,METHOD FOR FORMULATING A VACCINE CONTAINING AT LEAST TWO ANTIGENS CAPABLE OF ADSORBING ONTO ALUMINIUM OXYHYDROXIDE,35.0
300,349505370,2012.0,,VACCINE COMPOSITIONS FOR PREVENTION AGAINST DENGUE VIRUS INFECTION,15.0
301,349505370,2012.0,,VACCINE COMPOSITIONS,16.0
302,349505370,2012.0,,PRODUCTION OF INFECTIOUS INFLUENZA VIRUSES,11.0
303,349505370,2014.0,,LIQUID FEEDING DEVICE FOR THE GENERATION OF DROPLETS,11.0
304,349505370,2014.0,,VACCINE COMPOSITION COMPRISING IPV AND CYCLODEXTRINS,2.0
305,349505370,2014.0,,MULTIMERIZATION OF RECOMBINANT PROTEIN BY FUSION TO A SEQUENCE FROM LAMPREY,9.0
306,349505370,2015.0,,CONCOMITANT DENGUE AND YELLOW FEVER VACCINATION,4.0
307,349505370,2014.0,,Vaccine compositions,13.0
308,349505370,2015.0,,IMMUNOGENIC COMPOSITIONS AGAINST S. AUREUS,5.0
309,349505370,2016.0,,NOVEL IMMUNOGENIC FORMULATIONS COMPRISING LINEAR OR BRANCHED POLYACRYLIC ACID POLYMER ADJUVANTS,10.0
310,349505370,2016.0,,LIVE ATTENUATED CHIMERIC ZIKA VIRUS AND ITS USE AS AN IMMUNOGENIC COMPOSITION,1.0
311,349505370,2017.0,,FLAVIVIRUS VACCINE,1.0
312,349505370,2017.0,,HUMAN CYTOMEGALOVIRUS IMMUNOGENIC COMPOSITION,9.0
313,349505370,2018.0,,LIVE-ATTENUATED YELLOW FEVER VIRUS STRAIN ADAPTED TO GROW ON VERO CELLS AND VACCINE COMPOSITION COMPRISING THE SAME,3.0
314,349505370,2018.0,,"READY-TO-SELL PACKAGING UNIT CONTAINING AT LEAST ONE PHARMACEUTICAL PRODUCT, SET INCLUDING A PLURALITY OF SUCH PACKAGING UNITS AND METHOD FOR PRODUCING SUCH PACKAGING UNIT",2.0
315,349505370,2017.0,,COMPOSITIONS FOR BOOSTER VACCINATION AGAINST DENGU,4.0
316,510335128,2010.0,,Structure for securing photovoltaic panels to a building,4.0
317,510335128,2016.0,,MODULAR ATTACHMENT ASSEMBLY FOR SOLAR PANEL,3.0
318,510335128,2010.0,,"Device for mounting plane photovoltaic cell on interfacing support, has element electrically isolated from another element by insulator, and screw fixing tabs and ensuring electric contact between zones with former element",1.0
319,510335128,2016.0,,TOOLING PIECE FOR SOLAR PANELS FASTENED ON PROFILE RAILS,5.0
320,352602114,2012.0,,Safety non-return device for the bottom of a pond,6.0
321,352602114,2015.0,,BRIDE D'ADAPTATION MULTI-REGARDS,1.0
322,352602114,2016.0,,ADAPTER FLANGE FOR PIPE TAPPING,1.0
323,352602114,2011.0,,Anti-odour sleeve for the end of a liquid discharge pipe and associated installation,2.0
324,352602114,2016.0,,ANTI-ODOUR VALVE,3.0
325,510755366,,,,
326,511073181,2010.0,,POLYPHASE POLYDISCOID ELECTRIC MACHINE COMPRISING MAGNETS,2.0
327,511073181,2017.0,,"ROTOR CYLINDRIQUE A CHAMP RADIAL, ET MACHINE ELECTRIQUE ET/OU MAGNETIQUE COMPRENANT UN TEL ROTOR",1.0
328,511073181,2010.0,,ELECTRIC MACHINE COMPRISING A SINGLE-TOOTH WINDING WITH GROUPED PHASES,3.0
329,353955941,,,,
330,511704975,,,,
331,355502295,2011.0,,System for maintenance of inner conduit surface and related process,4.0
332,511782609,2011.0,,"System for triggering alarm following detection of use of metal detector for monitoring metal objects e.g. coins, buried in ground, has alarm center to relay alarm signal from magnetic field detector to alarm management equipment",1.0
333,377592324,2016.0,,SYSTEME D'ODORISATION D'UN GAZ PAR LECHAGE,1.0
334,377592324,2015.0,,PROCEDE DE PURIFICATION D'UN GAZ COMPRENANT DU METHANE,1.0
335,377592324,2016.0,,SYSTEM FOR TREATING A GAS,2.0
336,377677919,,,,
337,512243346,,,,
338,512287509,,,,
339,512470295,2011.0,,"Device for measuring thickness of part to be machined on e.g. vertical lathe, has nozzle arranged immediate proximity to part to be machined and delivering coupling fluid, so as to assure coupling between ultrasound transducer and part",1.0
340,512907171,,,,
341,57804288,,,,
342,513167734,2017.0,,CENTRALE MULTIFONCTIONNELLE DE TRAITEMENT D'AIR ET PROCEDE DE TRAITEMENT D'AIR MIS EN OEUVRE,1.0
343,513204982,,,,
344,513852640,2010.0,,SUBSTRATE INTENDED TO ACT AS A CULTIVATION SUPPORT AND USE FOR THE PREPARATION IN PARTICULAR OF SPORT SURFACES,14.0
345,513852640,2018.0,,METHOD FOR REPRODUCING A PATTERN TO BE MARKED ON A GRASSED AREA,2.0
346,513852640,2018.0,,VEHICLE FOR REPRODUCING AN IMAGE ON AT LEAST ONE MARKING RECTANGLE OF A LAWN AREA,2.0
347,514098730,,,,
348,514110303,,,,
349,514138270,2011.0,,PLATE FOR OSTEOSYNTHESIS,3.0
350,514138270,2012.0,,CUTTING GUIDE FOR OSTEOTOMY,3.0
351,514138270,2010.0,,OSTEOSYNTHESIS DEVICE,3.0
352,514138270,2012.0,,"Assembly for inserting implant into part i.e. bone, of e.g. human body, has sheath comprising bearing seat for implant in state of insertion of implant in sheath and in state of separation of implant from gripping device",1.0
353,514138270,2012.0,,"Assembly for inserting implant into part i.e. bone, of e.g. human body, has sheath comprising bearing seat for implant in state of insertion of implant in sheath and in state of separation of implant from gripping device",1.0
354,514138270,2013.0,,AGRAFE DE CONTENTION OU D'OSTEOSYNTHESE,1.0
355,514138270,2013.0,,SURGICAL STAPLE PLACEMENT ASSEMBLY,2.0
356,514138270,2016.0,,"MEDICAL IMPLANT, AND KIT COMPRISING SUCH A MEDICAL IMPLANT AND A GRIPPER FOR SAID MEDICAL IMPLANT",5.0
357,514138270,2016.0,,POLYAXIAL BONE FIXATION ASSEMBLY,4.0
358,514138270,2016.0,,IMPLANTABLE MEDICAL DEVICE FOR ATTACHING SEPARATED BONE PARTS WITH A VIEW TO THE FUSION OF SAME,2.0
359,514138270,2012.0,,SELF-COMPRESSING OSTEOSYNTHESIS SCREW,2.0
360,514138270,2012.0,,"ASSEMBLY INCLUDING AT LEAST ONE IMPLANT AND A GRIPPING DEVICE, AND METHOD FOR PREPARING FOR FITTING THE IMPLANT OF AN ASSEMBLY OF THE AFOREMENTIONED TYPE",6.0
361,514138270,2017.0,,Subtalar implant for arthroereisis of the talocalcaneal joint,4.0
362,315871640,,,,
363,315782128,2014.0,,CONFIGURABLE ROD FOR INJECTING OR DRAWING A FLUID IN A TANK,4.0
364,314614959,2010.0,,APPARATUS FOR MOVING TOOLS USED IN SURGERY,5.0
365,314614959,2011.0,,REAMER ROOT CANAL INSTRUMENT,6.0
366,314614959,2014.0,,MAGNETIC DRIVE FOR CONTRA-ANGLE IN DENTISTRY,3.0
367,314614959,2014.0,,JEU DE PIECES A MAIN DESTINEES A L'IMPLANTOLOGIE OU LA CHIRURGIE,1.0
368,314614959,2014.0,,ANGLE PIECE HEAD,7.0
369,314614959,2015.0,,APPAREIL D'ENTRAINEMENT EN ROTATION ALTERNATIVE D'UN INSTRUMENT CANALAIRE,1.0
370,314614959,2015.0,,LIME ENDODONTIQUE DESTINEE A ETRE ENTRAINEE EN ROTATION ALTERNATIVE,2.0
371,314614959,2010.0,,"METHOD FOR SEALING A ROOT CANAL, AND ROTARY PLUGGER FOR CARRYING OUT THE METHOD",5.0
372,314614959,2013.0,,ROOT CANAL INSTRUMENT HAVING AN OVOID OR OVAL SECTION,7.0
373,314614959,2017.0,,DENTAL TREATMENT DEVICE,2.0
374,317218758,2010.0,,Portable electronic payment terminal suitable for running non-certified programs,3.0
375,317218758,2010.0,,"Magnetic readhead for use in data reading device in e.g. electronic payment terminal in shop, has magnetic circuits including gaps located at distances from front face respectively, where one of distance is higher than other distance",1.0
376,317218758,2010.0,,Apparatus for magnetic reading,5.0
377,317218758,2010.0,,"Method for reducing the power consumption of an electronic terminal, corresponding terminal and computer program",8.0
378,317218758,2010.0,,"METHOD AND SYSTEM FOR VALIDATING A TRANSACTION, AND CORRESPONDING TRANSACTIONAL TERMINAL AND PROGRAMME",8.0
379,317218758,2010.0,,"METHOD FOR BIOMETRIC AUTHENTICATION, AUTHENTICATION SYSTEM AND CORRESPONDING PROGRAM",9.0
380,317218758,2011.0,,"Electronic authentication method of a handwritten signature, module and corresponding computer program",6.0
381,317218758,2011.0,,SECURE FLEX RIGID PRINTED CIRCUIT,3.0
382,317218758,2010.0,,Device for protecting a connector and a communication wire of a memory-card reader.,6.0
383,317218758,2010.0,,"Power supply base for recharging battery of electronic payment terminal, has guiding unit for guiding terminal to power supply position and comprising guiding portion inserted in reception unit of smart card of payment terminal",1.0
384,317218758,2011.0,,"Integrated circuit i.e. coprocessor, for use during digital data processing, has intermediate word index comprising bits of data words, and reproducing unit reproducing intermediate word index, where circuit implements toggle command",1.0
385,317218758,2010.0,,POWER SUPPLY BASE FOR ELECTRONIC PAYMENT TERMINAL AND ELECTRONIC PAYMENT TERMINAL,8.0
386,317218758,2010.0,,DEVICE FOR SUPPORTING A MAGNETIC READING HEAD,8.0
387,317218758,2011.0,,"Flexible printed circuit board for electrical connection to electronic intrusion detection system of terminal, has gripping opening formed in gripping zone of mounting structure of terminal to be protected at board periphery",1.0
388,317218758,2012.0,,"Method and device for securing the entry of an alphanumeric code, and corresponding computer program product and storage medium.",5.0
389,317218758,2011.0,,"METHOD AND DEVICE FOR MANAGING AN ARRAY OF KEYS, WITH PROTECTION AGAINST AN ACTIVE SPY DEVICE, COMPUTER PROGRAM PRODUCT AND STORAGE MEANS CORRESPONDING THERETO",9.0
390,317218758,2012.0,,"Method for authenticity verification, corresponding server, system, and computer program",8.0
391,317218758,2010.0,,METHOD FOR CONTROLLING ACTIONS USING A TOUCH SCREEN,5.0
392,317218758,2010.0,,"METHOD OF OBTAINING ENCRYPTION KEYS, CORRESPONDING TERMINAL, SERVER, AND COMPUTER PROGRAM PRODUCTS.",7.0
393,317218758,2010.0,,"Batteries'charging levels managing method for e.g. smartphone and payment device of electronic payment terminal, involves transferring energy from one battery towards other battery based on charging levels of batteries",1.0
394,317218758,2010.0,,Device for protecting an electronic printed circuit board.,5.0
395,317218758,2010.0,,"PROTECTION DEVICE, CORRESPONDING METHOD AND COMPUTER SOFTWARE PRODUCT",4.0
396,317218758,2010.0,,Protection device and corresponding method,7.0
397,317218758,2010.0,,DYNAMIC PAIRING DEVICE,8.0
398,317218758,2010.0,,ELECTRONIC PAYMENT DEVICE ABLE TO RECEIVE AND HOLD A PORTABLE TELEPHONE,6.0
399,317218758,2010.0,,"Electronic payment terminal for payment of purchase of e.g. services, in retail outlet, has case cooperating with lid for authorizing insertion or prohibiting removal of communication terminal into and out of housing",1.0
400,317218758,2010.0,,"Modular interface for pairing payment device with e.g. mobile telephone, for forming payment terminal utilized for payment of goods in retail outlet, has cover passed from intermediate to open position and vice versa by rotational movement",1.0
