,siren,year,type,title,n_patents
14,515102325,2010.0,,"High voltage output current measuring and limiting device for use in e.g. linear regulator, has negative-channel metal oxide semiconductor current limiting device limits current of negative-channel metal oxide semiconductor",1.0
15,515102325,2010.0,,"Circuit for providing high voltage switched signal in response to input of logic level in low voltage during complementary metal oxide semiconductor technology, has n type power FET and p type power FET providing current to external load",1.0
16,515102325,2010.0,,"Circuit for reducing common mode voltage at input of differential voltage amplifier e.g. class-D audio amplifier, has integrating circuit that comprises differential voltage amplifier and capacitor",1.0
17,515102325,2010.0,,"Class-D type power audio amplifier's pop noise avoiding circuit i.e. zero-crossing anti pop noise system, for e.g. portable audio system, has digital weighing apparatus transmitting gain value on rising edge of input of apparatus",1.0
18,515102325,2010.0,,"High voltage switching circuit for power, battery and audio managing applications, has current generator constituted of extended drain type negative metal-oxide-semiconductor transistor and resistor",1.0
19,515102325,2010.0,,"Boost converter e.g. charging pump, and automatic dissipation control integrated pulse width modulation class-d audio amplifier for digital circuit, has digital-to-analog converter with input connected to output of integrator",1.0
20,515102325,2010.0,,"Class-A type high voltage comparator and amplifier combination for use in e.g. audio circuit, has standard positive-channel metal oxide semiconductor transistors whose gates are connected with each other",1.0
21,515102325,2010.0,,"Operational transconductance amplifier type high voltage comparator and amplifier combination for use in e.g. audio circuit, has standard positive-channel metal oxide semiconductor transistors whose gates are connected with each other",1.0
22,515102325,2010.0,,"Folded-cascode type high voltage comparator and amplifier combination for use in e.g. audio circuit, has standard positive-channel metal oxide semiconductor transistors whose gates are connected with each other",1.0
23,515102325,2010.0,,"Class-AB type high voltage comparator and amplifier combination for use in e.g. audio circuit, has standard positive-channel metal oxide semiconductor transistors whose gates are connected with each other",1.0
24,515102325,2010.0,,"Class-AB follower type high voltage comparator and amplifier assembly for use in e.g. embedded audio circuit, has input stages with inputs that act as differential voltage inputs of assembly",1.0
25,515102325,2010.0,,"Boost converter e.g. charging pump, integrated pulse width modulation class-d audio amplifier, has XOR type digital circuit for transmitting information of output density to boost converter",1.0
26,515102325,2010.0,,"Circuit for controlling charging of e.g. non-calibrated battery in portable telephone, has mass referenced output differential voltage amplifier including output connected to grid of N-type FET or to another grid of P-type FET",1.0
27,515102325,2013.0,,"Reference voltage circuit i.e. band gap circuit, has PNP bipolar transistor whose base and collector are connected to ground, and resistor and capacitor whose terminals are respectively connected to output of switch and ground",1.0
28,515102325,2013.0,,"Voltage regulator i.e. band gap type voltage regulator, has resistor whose negative and positive terminals connected to ground, positive terminal of another resistor and input of differential voltage amplifier",1.0
29,515102325,2013.0,,"Band-gap type reset circuit i.e. power-on-reset circuit, has bipolar transistors, and resistor, where positive terminal of resistor is connected to power supply, and negative terminal is connected positive terminal another resistor",1.0
30,515102325,2013.0,,"Temperature compensated voltage regulator, has set of resistors, where one resistor has its terminal connected with ground, and another terminal connected between resistors, where latter terminal is connected to gates of NMOS transistors",1.0
31,515102325,2013.0,,CIRCUIT DE MESURE GEO-ELECTRIQUE HAUTE-TENSION DE RESISTIVITE DU SOUS-SOL,1.0
32,515102325,2013.0,,ONDULEUR COMBINE AVEC UN ELEVATEUR DE TENSION AVEC OPTIMISATION DE PUISSANCE POUR PANNEAUX SOLAIRES PHOTOVOLTAIQUES,1.0
33,515102325,2013.0,,CIRCUIT DE MESURE DE PUISSANCE ANALOGIQUE,1.0
34,515102325,2013.0,,ELEVATEUR DE TENSION AVEC OPTIMISATION DE PUISSANCE POUR PANNEAUX SOLAIRES PHOTOVOLTAIQUES,1.0
35,515102325,2013.0,,ELEVATEUR DE TENSION DE TYPE MODE COURANT PWM AVEC GENERATEUR DE RAMPE IMBRIQUE ET ANNULATION D'OFFSET,1.0
36,515102325,2010.0,,"High voltage driver for P-type metal oxide semiconductor in high voltage application, has pre-driver with level shifter and controlling gates of transistors of output stage, and reference voltage generator connected to pre-driver",1.0
37,515102325,2015.0,,INTERRUPTEUR ELECTRIQUE AVEC MODES MECANIQUE ET ELECTRONIQUE,1.0
38,515155844,2011.0,,Rapid locking pin for use on a cycle,4.0
39,515155844,2012.0,,"Hub for bicycle wheel, has central shaft adapted to be mounted in body of rim of wheel, and side bodies located on sides of central shaft, where one of side bodies comprises traverse passage directed perpendicular to rotation axis",1.0
40,515155844,2012.0,,SYSTEM FOR STORING AND RECOVERING ENERGY FOR A CYCLE AND CYCLE FITTED WITH SUCH A SYSTEM,2.0
41,515155844,2010.0,,Rim or rim portion made of a composite material,4.0
42,515155844,2010.0,,Tyre and wheel for a cycle,3.0
43,515155844,2010.0,,"Method for assembling wheel of cycle, involves unscrewing screw or nut, and withdrawing screw or nut from threading unit",2.0
44,515155844,2010.0,,"Monolithic spoke manufacturing method for cycle wheel, involves heating previously hardened long parts of wire for annealing, and compacting annealed long parts of wire to reduce diameter of wire",2.0
45,515155844,2012.0,,Cycle wheel rim and method of manufacture,4.0
46,515155844,2012.0,,Cycle wheel rim and method of manufacture,4.0
47,515155844,2012.0,,Cycle wheel rim and method of manufacture,4.0
48,515155844,2012.0,,"Rim, method for manufacturing same and cycle wheel",2.0
49,515155844,2012.0,,Tyre and wheel for a cycle,2.0
50,515155844,2013.0,,CORPS DE ROUE LIBRE MOYEU ROUE LIBRE ET ROUE DE CYCLE EQUIPEE D UN TEL MOYEU,1.0
51,515155844,2013.0,,"Torque-measuring hub, power-measuring system, cycle wheel equipped with such a hub or system, and measuring method using such a hub",3.0
52,515155844,2013.0,,Bicycle wheel rim,5.0
53,515155844,2013.0,,Tyre for bicycle wheel,5.0
54,515155844,2013.0,,Bicycle wheel,5.0
55,515155844,2014.0,,HELMET,2.0
56,515155844,2014.0,,TYRE FOR BICYCLE WHEEL,2.0
57,515155844,2014.0,,DEVICE FOR WINDING AND RATCHET LOCKING OF A DRAWSTRING,4.0
58,515155844,2014.0,,RIM FOR CYCLE WHEEL AND METHOD FOR MANUFACTURING SAME,4.0
59,515155844,2015.0,,MOYEU A ROUE LIBRE AVEC DISPOSITIF DE REDUCTION DE BRUIT,1.0
60,515155844,2015.0,,SPORTS HELMET,3.0
61,515155844,2015.0,,DISPOSITIF D'ENROULEMENT ET DE BLOCAGE A RESSORT D'UN LACET DE SERRAGE,1.0
62,515155844,2015.0,,LOCKING PIN AND HUB FOR CYCLE WHEEL,4.0
63,515155844,2015.0,,MOYEU POUR ROUE DE CYCLE,1.0
64,515155844,2015.0,,MOYEU ET BROCHE DE FIXATION POUR ROUE DE CYCLE,1.0
65,515155844,2016.0,,CASQUE AJUSTE,2.0
66,515155844,2016.0,,DISPOSITIF D'ENROULEMENT ET DE BLOCAGE POUR UN LACET DE SERRAGE,1.0
67,515155844,2016.0,,SPOKE FOR CYCLE WHEEL,4.0
68,515155844,2017.0,,DEVICE FOR ATTACHMENT OF A BICYCLE WHEEL,4.0
69,515155844,2018.0,,SYSTEME D'ASSISTANCE ELECTRIQUE POUR CYCLE,2.0
70,515155844,2018.0,,HUB FOR CYCLE WHEEL,2.0
71,515155844,2017.0,,JANTE POUR ROUE DE BICYCLETTE,1.0
72,515155844,2012.0,,Spoke for a bicycle wheel and bicycle wheel comprising such a spoke,5.0
73,515155844,2011.0,,"Torque-measuring hub, system for measuring power and cycle wheel provided with such a hub or such a system",4.0
74,515155844,2013.0,,Rim made of a composite material,3.0
75,515155844,2013.0,,Cycle wheel and method for manufacturing same,4.0
76,515155844,2014.0,,SPORTS SHOE,4.0
77,515155844,2015.0,,"HUB FOR CYCLE WHEEL, WHEEL AND CYCLE PROVIDED WITH SUCH A HUB",3.0
78,515155844,2015.0,,BROCHE DE FIXATION ET MOYEU POUR ROUE DE CYCLE,2.0
79,515155844,2018.0,,REDUCTEUR POUR SYSTEME D'ASSISTANCE ELECTRIQUE POUR CYCLE,1.0
80,515155844,2018.0,,ROUE EQUIPEE D'UN MOTEUR D'ASSISTANCE,2.0
81,515155844,2018.0,,ELECTRIC ASSIST DEVICE FOR A BICYCLE,2.0
82,515155844,2019.0,,ELECTRIC ASSIST DEVICE FOR A BICYCLE,2.0
83,515155844,2019.0,,MECHANICAL REDUCTION GEAR,3.0
84,515386688,2010.0,,SOLID COMPOSITION MADE OF ONE OR MORE NATURAL OR SYNTHETIC ESSENTIAL OILS,3.0
85,517411773,,,,
86,517442208,,,,
87,517774634,,,,
88,517933834,,,,
89,518383815,2016.0,,METHOD FOR TREATMENT OF SELF-PROTEIN-RELATED DISEASES,2.0
90,518383815,2011.0,,ANTI-IL-6 VACCINE COMPOSITION,7.0
91,518383815,2018.0,,ANTI-PD-1 VACCINE COMPOSITION,2.0
92,518383815,2018.0,,ANTI-PD-L1 VACCINE COMPOSITION,2.0
93,518564000,2011.0,,METHOD AND DEVICE FOR PURIFICATION AND DEODORIZATION OF AIR,4.0
94,518564000,2012.0,,"GLASS, QUARTZ OR METAL PILE FABRIC",5.0
95,518564000,2013.0,,METHOD FOR IMPROVED OXIDATION DECONTAMINATION,2.0
96,518697529,,,,
97,518745377,,,,
98,518814124,,,,
99,519001812,2015.0,journal-article,,
100,519060131,2010.0,,"Method for detecting object e.g. obstacle, around lorry from stereoscopic camera, involves classifying object from one image, and positioning object in space around vehicle by projection of object in focal plane of stereoscopic camera",1.0
101,519060131,2010.0,,"Video processing method for lorry, for identifying e.g. worker on image of interest area to assure e.g. road safety, involves correlating location and correlation data to accurately identify objects and improve databases",1.0
102,519089999,,,,
103,519142467,,,,
104,519173777,2011.0,,"Hand shower for use by handicapped person in e.g. shower cubicle, has head including washing surface with holes to ensure flow of water in form of spray, and soap holder base arranged on head for receiving solid, liquid or pasty soap",1.0
105,519182877,,,,
106,519721898,,,,
107,519803738,,,,
108,519892491,,,,
109,520232968,,,,
110,419458807,,,,
111,419784400,2016.0,,MATERIAU POUR L'ABSORPTION ACOUSTIQUE,1.0
112,419784400,2015.0,journal-article,,
113,419784400,2015.0,journal-article,,
114,419784400,2014.0,these,,
115,419790209,,,,
116,420030181,,,,
117,389701004,,,,
118,389873142,2018.0,,CELLULITE TREATMENT DEVICE AND MEMBRANE FOR SUCH A DEVICE,2.0
119,389873142,2017.0,,METHOD AND DEVICE FOR ESTIMATING THE VISCERAL FAT OF A LIVING BODY,3.0
120,389879818,2016.0,,"METHOD FOR PREPARING AN ALLOGRAFT MATERIAL, PRODUCT OBTAINED, AND USES THEREOF",5.0
121,389879818,2017.0,,"COMPOSITION COMPRISING WHARTON'S JELLY, METHOD FOR PREPARING SAME AND USES THEREOF",3.0
122,389879818,2016.0,,IMPLANTABLE GUIDE FOR TISSUE REGENERATION,4.0
123,390107332,2012.0,,"Composition used in cosmetic product including cosmetic care product, makeup product or personal hygiene product e.g. lotion, comprises cosmetic active ingredients encapsulated in liposome, which comprises phospholipid and glycolipid",1.0
124,390107332,2014.0,,COSMETIC USES OF SWERTIAMARIN,4.0
125,390110781,,,,
126,390243418,2013.0,,ORGANE DE PILOTAGE ET ENSEMBLE DE TELS ORGANES DE PILOTAGE,1.0
127,390810307,2013.0,,"Device, useful for grinding welding electrodes used in automotive industry, comprises a frame and a grinding mill projecting in horizontal projection of the frame for machining an electrode of welding gun",1.0
128,390810307,2013.0,,"LAME DE RODAGE ET OUTIL DE RODAGE CORRESPONDANT, DESTINE NOTAMMENT AU RODAGE D'EMBOUTS D'ELECTRODE DE SOUDAGE",1.0
129,390810307,2017.0,,TETE DE RODAGE POUR ELECTRODES,1.0
130,390810307,2017.0,,BARILLET D'ALIMENTATION D'EMBOUTS DE PINCE DE SOUDAGE,1.0
131,390810307,2012.0,,Electrode changer with translation driving means for grips,3.0
132,390995462,2013.0,,AMPOULE A LED,1.0
133,390995462,2014.0,,AMPOULE A LED A ANGLE DE DIFFUSION AJUSTABLE,1.0
134,391507423,,,,
135,392445466,2012.0,,"Device for storing and packaging objects of the same type by size, such as a stackable tray",3.0
136,392445466,2014.0,,CONTENEUR APLATISSABLE,2.0
137,392445466,2016.0,,"Device for storage and packaging of objects (Machine-translation by Google Translate, not legally binding)",3.0
138,392445466,2017.0,,DISPOSITIF DE RANGEMENT ET DE CONDITIONNEMENT D'OBJETS,1.0
139,393039474,2013.0,,ENSEMBLE POUR USINER AU MOINS UN BLOC DE BETON A COLLER ET POSTE DE RECTIFICATION COMPRENANT UN TEL ENSEMBLE,1.0
140,393039474,2014.0,,METHOD FOR STRIPPING A CONSTRUCTION ELEMENT FROM A VIBRATING PRESS,2.0
141,393039474,2018.0,,PRESSE VIBRANTE POUR LA PRODUCTION D’ELEMENTS DE CONSTRUCTION,2.0
142,393039474,2012.0,,Grinding station for machining at least one concrete block to be glued.,2.0
143,393039474,2012.0,,Installation for producing constructional elements,2.0
144,393039474,2014.0,,SYSTEM FOR COMPRESSING A VIBRATING PRESS FOR THE PRODUCTION OF A CONSTRUCTION ELEMENT AND METHOD FOR DEMOULDING,2.0
145,393447123,,,,
146,393892815,,,,
147,397797127,,,,
148,397866021,,,,
149,398319269,,,,
150,398896688,2011.0,,"Installation, useful for treating food substances, comprises treatment station including supporting unit for exposing food substances and watering unit, and supply units for continuously supplying treatment liquids to overflow containers",3.0
151,398948661,,,,
152,399189224,2011.0,,"Protecting crop e.g. seed against insect during its culture, comprises burying insecticidal composition in form of e.g. granule in soil, applying composition on entire surface of land, incorporating composition in land, and culturing crop",1.0
153,399189224,2011.0,,"Protecting crop against insect during its culture, by e.g. burying insecticidal composition present in form of bait including active ingredient and carrier in soil, applying composition on surface of land, and incorporating bait in land",1.0
154,399189224,2011.0,,"Composition in the form of e.g. granules, useful to protect crops e.g. seeds against insects during their culture, comprises pyrethrum compound, and active compound consisting of e.g. neonicotinoids, avermectin, sinusoide and limonoid",1.0
155,399189224,2011.0,,METHOD FOR CONTROLLING SOIL-DWELLING INSECTS,5.0
156,399189224,2015.0,,NOVEL DRY-STATE ANAEROBIC DIGESTION METHOD,5.0
157,399198951,,,,
158,399337450,2011.0,,"Container for collecting household waste, has actuation system including control unit having horizontal beam to which upper end of each chain is connected, where lower end of each chain is connected to trap doors",1.0
159,399337450,2011.0,,"Container assembly block for use with lorry for collecting waste, has stop unit arranged to form stop in vertical direction so as to prevent container from coming to run up against other container when replacing former container in casing",1.0
160,399337450,2012.0,,"System for gripping and lifting buried, semi-buried or aerial waste container, has mechanical connection positioned along bar assembly, so that connection is located in top position of assembly so as to authorize inclination of upper bar",1.0
161,399337450,2013.0,,CONTENEUR DE COLLECTE DES DECHETS DOTE D’UN SYSTEME PERFECTIONNE DE COMMANDE D'OUVERTURE/FERMETURE AUTOMATIQUE DE TRAPPE DE VIDAGE,1.0
162,399337450,2015.0,,DISPOSITIF D'APPUI ASSIS-DEBOUT ET POSTE DE TRAVAIL MANUEL EQUIPE DE CELUI-CI,1.0
163,399337450,2017.0,,DISPOSITIF D’APPUI ASSIS-DEBOUT ET POSTE DE TRAVAIL MANUEL EQUIPE DE CELUI-CI,1.0
164,399337450,2013.0,,Device for separating films from a mass of waste and sorting facility comprising same,2.0
165,399512078,2015.0,,SYSTEME DE MAINTIEN D’AU MOINS UN ELEMENT DE BLINDAGE DE VEHICULE,1.0
166,399512078,2017.0,,HELMET PROTECTION DEVICE,2.0
167,399693811,2013.0,,MACROCYCLIC SALT-INDUCIBLE KINASE INHIBITORS,13.0
168,399693811,2011.0,,MACROCYCLIC FLT3 KINASE INHIBITORS,2.0
169,399693811,2014.0,,MACROCYCLIC TGF-BR2 KINASE INHIBITORS,1.0
170,399693811,2013.0,,MACROCYCLIC SALT-INDUCIBLE KINASE INHIBITORS,1.0
171,399693811,2013.0,,MACROCYCLIC RIP2 KINASE INHIBITORS,1.0
172,399693811,2016.0,,RADIOLABELED MACROCYCLIC EGFR INHIBITOR,7.0
173,399693811,2015.0,,MACROCYCLIC ACTIVIN-LIKE RECEPTOR KINASE INHIBITORS,1.0
174,399693811,2013.0,journal-article,,
175,399693811,2017.0,journal-article,,
176,399693811,2018.0,journal-article,,
177,399693811,2016.0,journal-article,,
178,399693811,2018.0,proceedings-article,,
179,399693811,2017.0,proceedings-article,,
180,399693811,2017.0,proceedings-article,,
181,399693811,2017.0,proceedings-article,,
182,399693811,2017.0,proceedings-article,,
183,399693811,2016.0,proceedings-article,,
184,399693811,2016.0,proceedings-article,,
185,399693811,2016.0,proceedings-article,,
186,399693811,2017.0,proceedings-article,,
187,399693811,2017.0,proceedings-article,,
188,399693811,2016.0,proceedings-article,,
189,399693811,2016.0,proceedings-article,,
190,399693811,2016.0,proceedings-article,,
191,399693811,2015.0,proceedings-article,,
192,399693811,2015.0,proceedings-article,,
193,399693811,2015.0,proceedings-article,,
194,399693811,2015.0,proceedings-article,,
195,399693811,2015.0,proceedings-article,,
196,399693811,2014.0,journal-article,,
197,399693811,2014.0,journal-article,,
198,399693811,2013.0,proceedings-article,,
199,399693811,2013.0,journal-article,,
200,399693811,2013.0,journal-article,,
201,399693811,2013.0,journal-article,,
202,399693811,2013.0,journal-article,,
203,399693811,2019.0,proceedings-article,,
204,399693811,2017.0,poster,,
205,399693811,2018.0,proceedings-article,,
206,399693811,2017.0,journal-article,,
207,399693811,2011.0,,MACROCYCLIC FLT3 KINASE INHIBITORS,15.0
208,399693811,2011.0,,MACROCYCLIC LRRK2 KINASE INHIBITORS,19.0
209,399693811,2013.0,,MACROCYCLIC LRRK2 KINASE INHIBITORS,19.0
210,399693811,2013.0,,MACROCYCLIC RIP2 KINASE INHIBITORS,13.0
211,399693811,2014.0,,MACROCYCLIC RIP2 KINASE INHIBITORS,24.0
212,399693811,2014.0,,MACROCYCLIC LRRK2 KINASE INHIBITORS,20.0
213,399750264,2010.0,,CRYOGENIC LOW NOISE AMPLIFIER,6.0
214,399750264,2016.0,,CHAINE DE RECEPTION RADIOFREQUENCE REDONDANTE A REFROIDISSEMENT A TEMPERATURE CRYOGENIQUE,1.0
215,400236311,,,,
216,401178579,,,,
217,402122246,,,,
218,402817183,,,,
219,402965339,,,,
220,382213718,2011.0,,"Skin treatment device for treatment of skin of e.g. face, by electrical stimulation, has pair of electrodes to be applied to area of skin, and dispensing system dispensing cosmetic product intended to be applied to treated skin area",1.0
221,382268399,2010.0,,"Shutter for closing opening e.g. window, of roof of building, has frame fixed on building, and flexible link co-operating with return unit and rolled up on idle pulley in direction opposite to rolling direction of apron on shaft",1.0
222,382605772,2011.0,,"Device for treating bulb portion of e.g. leeks to automatically pull small surface sheets surrounding roots, has pair of rollers placed with nip line located in vertical plane and below median plane to pull sheets in lower zone of bulb",1.0
223,382605772,2015.0,,TILLING TOOL FOR WORKING THE SOIL,2.0
224,382605772,2015.0,,DEVICE FOR REMOVING THE LEAVES OF TUBERS FOR A MACHINE FOR HARVESTING SUCH VEGETABLES,2.0
225,383474814,2011.0,,DEVICE AND METHOD FOR ULTRASONIC NONDESTRUCTIVE TESTING USING A LASER,5.0
226,383474814,2010.0,,APPARATUS FOR PROTECTION OF AN EXTERNAL PROBE ON AN AIRCRAFT,5.0
227,383474814,2010.0,,Strut system for the stabilization of the shell of an aerodynamic aircraft component for a commercial aircraft,2.0
228,383474814,2011.0,,"Device for assembling and/or disassembling pre-cooler in and/or from mast of engine of aircraft, has board carrying guide arm, ramp, nacelle for receiving pre-cooler and adjustable support unit for assembling and/or disassembling pre-cooler",2.0
229,383474814,2010.0,,APPARATUS AND METHOD FOR MEASURING AN AIR PRESSURE AND SYSTEM FOR DETECTING AIR DATA,5.0
230,383474814,2011.0,,Seat system,1.0
231,383474814,2011.0,,A FLAME-PROOFED ARTEFACT AND A METHOD OF MANUFACTURE THEREOF,6.0
232,383474814,2011.0,,"Lifting system for lifting engine to fix engine under wings of transport aircraft, has automatic control unit comparing load measurement with preset threshold value and controlling cut-off of motor when measurement exceeds value",1.0
233,383474814,2012.0,,Aircraft wing trailing edge section with an adjustment body,4.0
234,383474814,2010.0,,TRANSDUCER MOUNTING STRUCTURE FOR A VERTICAL TAIL OF AN AIRCRAFT,1.0
235,383474814,2011.0,,Method for optimising the landing of an aircraft on a runway.,3.0
236,383474814,2011.0,,"ACTUATOR-CONTROLLED SECURE CORSET FOR FLAP IMMOBILIZATION, IN PARTICULAR AIRCRAFT HATCH ACTUATOR CORSET, AND IMMOBILIZATION METHOD USING SUCH A CORSET",2.0
237,383474814,2011.0,,Self-stiffened composite panel and process for making same,2.0
238,383474814,2011.0,,"Protection system for aircraft, has panel whose part is tilted in position with respect to aircraft, where movements of aircraft are stopped by element such that system is half-opened by balancing pressure while continuing to form shield",1.0
239,383474814,2012.0,,"Device for assembling and/or disassembling engine on reactor mast, in aircraft, has connection rod whose end is connected to fastener while another end of rod is connected to fixing unit attached with traction system",1.0
240,383474814,2012.0,,"Quick fixation device i.e. ball lock, for fixing rigid fixation support of external probe protection device on outer skin of aircraft fuselage, has bearing surface movable relative to hollow body having head positioned opposite to body end",1.0
241,383474814,2012.0,,Environment control system,1.0
242,383474814,2012.0,,"Assembly device for assembling engine to attachment pylon of aircraft, has stop pieces inserted in bore of centering pins in assembly position, where each piece forms abutment against surface of engine so as to ensure suspension of engine",1.0
243,383474814,2011.0,,"SEMI-FINISHED PRODUCT IN THE FORM OF A CONDUCTIVE STRIP THAT CAN BE EMBEDDED IN A COMPOSITE MATERIAL, AND METHOD FOR MANUFACTURING SUCH A STRIP",4.0
244,383474814,2011.0,,Method and device for assisted monitoring of an aircraft turbine engine.,4.0
245,383474814,2012.0,,Aircraft with a landing gear and an inflatable device,5.0
246,383474814,2011.0,,"COMBINED RESCUE BEACON AND FLIGHT RECORDER DEVICE FOR AN AIRCRAFT, AND AIRCRAFT PROVIDED WITH SUCH A DEVICE",4.0
247,383474814,2011.0,,Method for determining the speed air aircraft and aircraft equipped with means for implementation,5.0
248,383474814,2012.0,,"Aircraft braking controlling method and corresponding braking controlling device, and aircraft",3.0
249,383474814,2012.0,,Fitting for an aircraft bracing device,2.0
250,383474814,2012.0,,"Method, devices and program for computer-aided preventive diagnostics of an aircraft system, using critical event charts",2.0
251,383474814,2012.0,,Armrest assembly,1.0
252,383474814,2011.0,,AIRCRAFT PROPULSION ARCHITECTURE INTEGRATING AN ENERGY RECOVERY SYSTEM,5.0
253,383474814,2012.0,,"Systems, methods, and computer readable media for protecting an operator against glare",2.0
254,383474814,2012.0,,Passive load alleviation for a fiber reinforced wing box of an aircraft with a stiffened shell structure,3.0
255,383474814,2011.0,,Aircraft cabin for accommodating passengers on several levels and corresponding aircraft,4.0
256,383474814,2011.0,,DEVICE FOR EMC FILTERING ON A PRINTED CIRCUIT,4.0
257,383474814,2012.0,,DEVICE FOR INFUSING A COMPOSITE PART AND ASSOCIATED METHOD,5.0
258,383474814,2010.0,,Aircraft with a preheating device for a fluid/fluid heat exchanger thereof,5.0
259,383474814,2010.0,,"Method, devices and computer program for assisting in the diagnostic of an aircraft system, using failure condition graphs",3.0
260,383474814,2010.0,,Method and device for developing and qualifying training simulators for piloting an aircraft and resulting simulation device,4.0
261,383474814,2010.0,,"Aircraft for transporting goods or people, has electric and/or electronic equipment comprising paraffin wax layer, where wax layer is in direct contact with electric and/or electronic component of equipment",1.0
262,383474814,2010.0,,PROCESS AND AUTOMATED MANAGEMENT DEVICE FOR A LATERAL TRAJECTORY FOR THE EMERGENCY DESCENT OF AN AIRCRAFT,4.0
263,383474814,2010.0,,"Method for transmitting data between aircraft and ground aid during flight in case of emergency, involves transmitting data between aircraft and ground aid by satellite/radio, where data are data stored in recorder embarked onboard aircraft",1.0
264,383474814,2010.0,,Dual function door for aircraft engine nacelle,3.0
265,383474814,2010.0,,"Mounting adapter for assembling rigid structure of connecting strut of jet engine of e.g. Airbus A380 type aircraft, on e.g. main wing element, has binding interface cooperating with another binding interface fixed to aircraft element",1.0
266,383474814,2010.0,,METHOD AND SYSTEM FOR TRANSMITTING AND RECEIVING DATA COMING FROM AN AIRCRAFT BLACK BOX,7.0
267,383474814,2010.0,,"Composition, useful for aircraft, comprises a matrix and nano-particles comprising positive organic charges of at least one clay comprising montmorillonite dispersed in the matrix such as polymeric matrix",1.0
268,383474814,2010.0,,REMOTE-PIVOTING METHOD AND TOOL FOR IMPLEMENTING SAME,4.0
269,383474814,2010.0,,"Box support for installation on monument of cabin of aircraft, has side supports defining housing to receive box, where side supports are mounted in adjustable manner in position on turntable via adjusting units",1.0
270,383474814,2010.0,,"Assembly for an aircraft, the assembly including at least one vibration damper",2.0
271,383474814,2010.0,,DEVICE AND METHOD FOR MEASURING THE LEAKAGE RATE OF REFERENCE PRESSURE LINES ONBOARD AN AIRCRAFT,4.0
272,383474814,2010.0,,"External part i.e. support, and rectangular parallelepiped device e.g. air-conditioning machine, assembly for use in aircraft, has connection element connecting rectangular parallelepiped device with external part",1.0
273,383474814,2011.0,,STRUCTURE FOR LINING A WALL FOR REDIRECTING WAVES RECEIVED BY SAID WALL,2.0
274,383474814,2011.0,,METHOD AND APPARATUS WITH RELIEF DRUM FOR PRODUCING A CORE FOR A COMPOSITE STRUCTURAL PANEL,4.0
275,383474814,2011.0,,DEVICE FOR ATTACHMENT OF DOORS OF AN AIRCRAFT,3.0
